Supplier Name,F LINKSNCK - LINKS SNACKS,,,,,,,,,,,,,,,,,,,,
Supplier Xref,LINKSNCK,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_17082112170,J LINK NGT CHKN FLM BUFF 3.25z,36014207,36014207,,,,a,601 04 910,Each,1,,,u,_017082015464,Master,0,0,1900-01-01,2075-12-31,,
_17082112170,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_17082112170,,,,,,,,,,,,,,,SSK Skoglund Oil Co,2.44,0,2019-04-09,2075-12-31,,
_17082231963,SUGAR RIVER TRYKI BF STX,36009398,36009398,,,,a,601 09 910,Each,1,,,u,_017082231963,Master,0,0,1900-01-01,2075-12-31,,
_17082231963,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_17082231963,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.01,0,2019-04-09,2075-12-31,,
_17082232045,SUGAR RIVER ORIG BF STX,36016730,36016730,,,,a,601 09 910,Each,1,,,u,_017082232045,Master,0,0,1900-01-01,2075-12-31,,
_17082232045,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_17082232045,,,,,,,,,,,,,,,SSK Skoglund Oil Co,4.19,0,2019-04-09,2075-12-31,,
_17082232069,SUGAR RIVER PEPPERONI BEEF ENDS PCS,36010373,36010373,,,,a,601 04B 000,Each,1,,,u,_017082232069,Master,0,0,1900-01-01,2075-12-31,,
_17082232069,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_17082232069,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.01,0,2019-04-09,2075-12-31,,
_17082232151,SUGAR RIVER HOT BEEF STICKS 2LB,36010370,36010370,,,,a,601 04B 000,Each,1,,,u,_017082232151,Master,0,0,1900-01-01,2075-12-31,,
_17082232151,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_17082232151,,,,,,,,,,,,,,,SSK Skoglund Oil Co,4.19,0,2019-04-09,2075-12-31,,
_17082470256,J LINK FLAMIN BUFFALO CHKN NUG 1z,36009930,36009930,,,,a,601 04C 130,Each,1,,,u,_017082470256,Master,0,0,1900-01-01,2075-12-31,,
_17082470256,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_17082470256,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.41,0,2019-04-09,2075-12-31,,
_17082874108,J LINK SNACK PACK 12PK,36009920,36009920,,,,a,601 04C 130,Each,1,,,u,_017082874108,Master,0,0,1900-01-01,2075-12-31,,
_17082874108,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_17082874108,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0,0,2019-04-09,2075-12-31,,
_2045233309,DT ORIG JERKY 1.5LBS,36009643,36009643,,,,a,601 04C 000,Each,1,,,u,_020452333099,Master,0,0,1900-01-01,2075-12-31,,
_2045233309,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_2045233309,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.01,0,2019-04-09,2075-12-31,,
_44596130239,WORLD KITCH HOT & SPICY 3z,36010498,36010498,,,,a,601 04C 000,Each,1,,,u,_044596130239,Master,0,0,1900-01-01,2075-12-31,,
_44596130239,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_44596130239,,,,,,,,,,,,,,,SSK Skoglund Oil Co,2.39,0,2019-04-09,2075-12-31,,
_44596130253,WORLD KITCH ORIG JERKY 3z,36010499,36010499,,,,a,601 04C 000,Each,1,,,u,_044596130253,Master,0,0,1900-01-01,2075-12-31,,
_44596130253,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_44596130253,,,,,,,,,,,,,,,SSK Skoglund Oil Co,2.39,0,2019-04-09,2075-12-31,,
_44596130277,WORLD KITCH TERIYAKI 3z,36010500,36010500,,,,a,601 04C 000,Each,1,,,u,_044596130277,Master,0,0,1900-01-01,2075-12-31,,
_44596130277,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_44596130277,,,,,,,,,,,,,,,SSK Skoglund Oil Co,2.39,0,2019-04-09,2075-12-31,,
_72045233200,DAKOTA TRAILS PEPPERED 24z,36009588,36009588,,,,a,601 04C 000,Each,1,,,u,_072045233200,Master,0,0,1900-01-01,2075-12-31,,
_72045233200,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_72045233200,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.01,0,2019-04-09,2075-12-31,,
_72045233293,DAKOTA TRAIL PEPPERED BEEF JERKY 24z,36009584,36009584,,,,a,601 04C 000,Each,1,,,u,_072045233293,Master,0,0,1900-01-01,2075-12-31,,
_72045233293,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_72045233293,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.01,0,2019-04-09,2075-12-31,,
_72045233309,DAKOTA TRAILS ORIGINAL 24z,36009587,36009587,,,,a,601 04C 000,Each,1,,,u,_072045233309,Master,0,0,1900-01-01,2075-12-31,,
_72045233309,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_72045233309,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.01,0,2019-04-09,2075-12-31,,
