Supplier Name,F BLUERHINO - BLUE RHINO,,,,,,,,,,,,,,,,,,,,
Supplier Xref,BLUERHINO,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_0348000100,FORKLIFT PROPANE,34800010,34800010,,,,a,601 31 106,Each,1,,,,,Master,0,0,1900-01-01,2075-12-31,,
_0348000100,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_0348000100,,,,,,,,,,,,,,,TH Cardinal Enterprises,0,0,1900-01-01,2075-12-31,,
_9179348,PROPANE EXCHANGE,179348,179348,,,,a,Default,Each,1,,,u,_795008001004,Master,0,0,1900-01-01,2075-12-31,,
_9179348,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_9179348,,,,,,,,,,,,,,,TH Cardinal Enterprises,10,0,2019-08-02,2075-12-31,,
_9179349,PROPANE PURCHASE,179349,179349,,,,a,Default,Each,1,,,u,_795008003008,Master,0,0,1900-01-01,2075-12-31,,
_9179349,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_9179349,,,,,,,,,,,,,,,TH Cardinal Enterprises,37,0,2019-08-02,2075-12-31,,
_934800001,BULK PROPANE 5LB,34800001,34800001,,,,a,601 31 106,Each,1,,,,,Master,0,0,1900-01-01,2075-12-31,,
_934800001,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_934800001,,,,,,,,,,,,,,,TH Cardinal Enterprises,0,0,2019-07-31,2075-12-31,,
_934800002,BULK PROPANE 10LB,34800002,34800002,,,,a,601 31 106,Each,1,,,,,Master,0,0,1900-01-01,2075-12-31,,
_934800002,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_934800002,,,,,,,,,,,,,,,TH Cardinal Enterprises,0,0,2019-07-31,2075-12-31,,
_934800003,BULK PROPANE 20LB,34800003,34800003,,,,a,601 31 106,Each,1,,,,,Master,0,0,1900-01-01,2075-12-31,,
_934800003,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_934800003,,,,,,,,,,,,,,,TH Cardinal Enterprises,0,0,2019-07-31,2075-12-31,,
_934800004,BULK PROPANE 30LB,34800004,34800004,,,,a,601 31 106,Each,1,,,,,Master,0,0,1900-01-01,2075-12-31,,
_934800004,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_934800004,,,,,,,,,,,,,,,TH Cardinal Enterprises,0,0,1900-01-01,2075-12-31,,
_934800005,BULK PROPANE 40LB,34800005,34800005,,,,a,601 31 106,Each,1,,,,,Master,0,0,1900-01-01,2075-12-31,,
_934800005,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_934800005,,,,,,,,,,,,,,,TH Cardinal Enterprises,0,0,1900-01-01,2075-12-31,,
_934800006,BULK PROPANE 100LB,34800006,34800006,,,,a,601 31 106,Each,1,,,,,Master,0,0,1900-01-01,2075-12-31,,
_934800006,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_934800006,,,,,,,,,,,,,,,TH Cardinal Enterprises,0,0,1900-01-01,2075-12-31,,
_934800007,PROPANE BY GALLON,34800007,34800007,,,,a,601 31 106,Each,1,,,,,Master,0,0,1900-01-01,2075-12-31,,
_934800007,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_934800007,,,,,,,,,,,,,,,TH Cardinal Enterprises,0,0,1900-01-01,2075-12-31,,
_934800008,PROPANE BY POUND,34800008,34800008,,,,a,601 31 106,Each,1,,,,,Master,0,0,1900-01-01,2075-12-31,,
_934800008,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_934800008,,,,,,,,,,,,,,,TH Cardinal Enterprises,0,0,1900-01-01,2075-12-31,,
_934800009,PROPANE PURGING,34800009,34800009,,,,a,601 31 106,Each,1,,,,,Master,0,0,1900-01-01,2075-12-31,,
_934800009,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_934800009,,,,,,,,,,,,,,,TH Cardinal Enterprises,0,0,1900-01-01,2075-12-31,,
