Supplier Name,FLWRNVYD-FLOWERS BAKING CO BRADNTN (NAVY YARD),,,,,,,,,,,,,,,,,,,,
Supplier Xref,FLWRNVYD,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_2560008631,TASTY KAKE CHOC CHP COOKIE DOUGH JR,1124504,1124504,,,,a,601 05 200,Each,1,,,u,_025600086315,Master,1.27,0,1900-01-01,2075-12-31,,
_2560008646,TASTYKAKE SS BLUEBERRY MUFFIN JR,1124505,1124505,,,,a,601 05 200,Each,1,,,u,_025600086469,Master,1.27,0,1900-01-01,2075-12-31,,
_2560008648,TASTYKAKE SS CHOC CHIP MUFFIN JR,1124506,1124506,,,,a,601 05 200,Each,1,,,u,_025600086483,Master,1.27,0,1900-01-01,2075-12-31,,
