Supplier Name,F WOODWICK - WOODWICK CANDLE,,,,,,,,,,,,,,,,,,,,
Supplier Xref,WOODWICK,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_12806,RW GLOWING EMBERS S-SHAPE,36007878,36007878,,,,a,601 23 000,Each,1,,,u,_663595128063,Master,0,0,1900-01-01,2075-12-31,,
_12806,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_12806,,,,,,,,,,,,,,,DO Hasty Truck Stop Inc,20,0,2019-04-09,2075-12-31,,
_12806,,,,,,,,,,,,,,,DO Olson Convenience Store Inc,20,0,2019-04-09,2075-12-31,,
_12806,,,,,,,,,,,,,,,GH Buy Rite,20,0,2019-04-09,2075-12-31,,
_12806,,,,,,,,,,,,,,,RO Truckers Inn/Stop and Go,20,0,2019-04-09,2075-12-31,,
_27803,RW DAMASK WOODS RECT,36007877,36007877,,,,a,601 23 000,Each,1,,,u,_663595278034,Master,0,0,1900-01-01,2075-12-31,,
_27803,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_27803,,,,,,,,,,,,,,,DO Hasty Truck Stop Inc,15,0,2019-04-09,2075-12-31,,
_27803,,,,,,,,,,,,,,,DO Olson Convenience Store Inc,15,0,2019-04-09,2075-12-31,,
_27803,,,,,,,,,,,,,,,GH Buy Rite,15,0,2019-04-09,2075-12-31,,
_27803,,,,,,,,,,,,,,,RO Truckers Inn/Stop and Go,15,0,2019-04-09,2075-12-31,,
_77625,WW GALL TIN AEGEAN SEA,36004284,36004284,,,,a,601 34 004,Each,1,,,u,_663595776257,Master,0,0,1900-01-01,2075-12-31,,
_77625,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_77625,,,,,,,,,,,,,,,DO Hasty Truck Stop Inc,7.5,0,2019-04-09,2075-12-31,,
_77625,,,,,,,,,,,,,,,DO Olson Convenience Store Inc,7.5,0,2019-04-09,2075-12-31,,
_77625,,,,,,,,,,,,,,,GH Buy Rite,7.5,0,2019-04-09,2075-12-31,,
_77625,,,,,,,,,,,,,,,RO Truckers Inn/Stop and Go,7.5,0,2019-04-09,2075-12-31,,
_77627,WW GALL TIN EVENING ONYX,36004286,36004286,,,,a,601 34 004,Each,1,,,u,_663595776271,Master,0,0,1900-01-01,2075-12-31,,
_77627,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_77627,,,,,,,,,,,,,,,DO Hasty Truck Stop Inc,7.5,0,2019-04-09,2075-12-31,,
_77627,,,,,,,,,,,,,,,DO Olson Convenience Store Inc,7.5,0,2019-04-09,2075-12-31,,
_77627,,,,,,,,,,,,,,,GH Buy Rite,7.5,0,2019-04-09,2075-12-31,,
_77627,,,,,,,,,,,,,,,RO Truckers Inn/Stop and Go,7.5,0,2019-04-09,2075-12-31,,
_77628,WW GALL TIN FRESH PERS,36004287,36004287,,,,a,601 34 004,Each,1,,,u,_663595776288,Master,0,0,1900-01-01,2075-12-31,,
_77628,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_77628,,,,,,,,,,,,,,,DO Hasty Truck Stop Inc,7.5,0,2019-04-09,2075-12-31,,
_77628,,,,,,,,,,,,,,,DO Olson Convenience Store Inc,7.5,0,2019-04-09,2075-12-31,,
_77628,,,,,,,,,,,,,,,GH Buy Rite,7.5,0,2019-04-09,2075-12-31,,
_77628,,,,,,,,,,,,,,,RO Truckers Inn/Stop and Go,7.5,0,2019-04-09,2075-12-31,,
_77629,WW GALL TIN LAVENDER IVORY,36004288,36004288,,,,a,601 34 004,Each,1,,,u,_663595776295,Master,0,0,1900-01-01,2075-12-31,,
_77629,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_77629,,,,,,,,,,,,,,,DO Hasty Truck Stop Inc,7.5,0,2019-04-09,2075-12-31,,
_77629,,,,,,,,,,,,,,,DO Olson Convenience Store Inc,7.5,0,2019-04-09,2075-12-31,,
_77629,,,,,,,,,,,,,,,GH Buy Rite,7.5,0,2019-04-09,2075-12-31,,
