Supplier Name,F FIREHOUS - FIREHOUSE PIZZA,,,,,,,,,,,,,,,,,,,,
Supplier Xref,FIREHOUS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_93506023543,FIREHOUSE PIZZA DIPPER 12IN,36013637,36013637,,,,a,601 17 002,Case,12,,,u,_093506023543,Master,0,0,1900-01-01,2075-12-31,,
_93506023543,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_93506023543,,,,,,,,,,,,,,,JD River Country Coop,5.17,0,2019-04-09,2075-12-31,,
_93506023543,,,,,,,,,,,,,,,MG Vets Oil Co,5.17,0,2019-04-09,2075-12-31,,
_93506023550,FIREHOUSE SSG 9IN,36016398,36016398,,,,a,601 33 910,Case,12,,,u,_093506023550,Master,0,0,1900-01-01,2075-12-31,,
_93506023550,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_93506023550,,,,,,,,,,,,,,,JD River Country Coop,3.75,0,2019-04-09,2075-12-31,,
_93506023550,,,,,,,,,,,,,,,MG Vets Oil Co,3.75,0,2019-04-09,2075-12-31,,
_93506023567,FIREHOUSE PEPP 9IN,36016399,36016399,,,,a,601 33 910,Case,12,,,u,_093506023567,Master,0,0,1900-01-01,2075-12-31,,
_93506023567,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_93506023567,,,,,,,,,,,,,,,JD River Country Coop,3.75,0,2019-04-09,2075-12-31,,
_93506023567,,,,,,,,,,,,,,,MG Vets Oil Co,3.75,0,2019-04-09,2075-12-31,,
_93506023574,FIREHOUSE CHZ 9IN,36016400,36016400,,,,a,601 33 910,Case,12,,,u,_093506023574,Master,0,0,1900-01-01,2075-12-31,,
_93506023574,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_93506023574,,,,,,,,,,,,,,,JD River Country Coop,3.75,0,2019-04-09,2075-12-31,,
_93506023574,,,,,,,,,,,,,,,MG Vets Oil Co,3.75,0,2019-04-09,2075-12-31,,
_93506023581,FIREHOUSE SSG/PEPP 9IN,36016401,36016401,,,,a,601 33 910,Case,12,,,u,_093506023581,Master,0,0,1900-01-01,2075-12-31,,
_93506023581,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_93506023581,,,,,,,,,,,,,,,JD River Country Coop,4.5,0,2019-04-09,2075-12-31,,
_93506023581,,,,,,,,,,,,,,,MG Vets Oil Co,4.5,0,2019-04-09,2075-12-31,,
