Supplier Name,F DALENEWS - DALE'S NEWS SERVICE,,,,,,,,,,,,,,,,,,,,
Supplier Xref,DALENEWS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_89505040056,USA TODAY THUR,177383,177383,,,,a,Default,Each,1,,,u,_089505040056,Master,0,0,1900-01-01,2075-12-31,,
_89505040056,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_89505040056,,,,,,,,,,,,,,,SSK Skoglund Oil Co,1.9,0,2019-04-09,2075-12-31,,
_99999555554,EAU CLAIRE LEADER - DAILY,176972,176972,,,,a,Default,Each,1,,,u,_099999555554,Master,0,0,1900-01-01,2075-12-31,,
_99999555554,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_99999555554,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.9,0,2019-04-09,2075-12-31,,
_99999666663,EC LEADER TELEGRAM SATURDAY,176975,176975,,,,a,Default,Each,1,,,u,_099999666663,Master,0,0,1900-01-01,2075-12-31,,
_99999666663,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_99999666663,,,,,,,,,,,,,,,SSK Skoglund Oil Co,2.7,0,2019-04-09,2075-12-31,,
_99999777772,EC LEADER TELEGRAM SUNDAY,176973,176973,,,,a,Default,Each,1,,,u,_099999777772,Master,0,0,1900-01-01,2075-12-31,,
_99999777772,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_99999777772,,,,,,,,,,,,,,,SSK Skoglund Oil Co,2.03,0,2019-04-09,2075-12-31,,
