Supplier Name,TRYITDIS-TRY IT DIST CO INC (AB)(NY) m o,,,,,,,,,,,,,,,,,,,,
Supplier Xref,TRYITDIS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_009450021368,JEDS MULE KICKER 6PK 12Z CN,1124669,1124669,,,,a,401 01 004,Case,24,,,u,_009450021368,Master,27,0,1900-01-01,2075-12-31,,
_018200200694,BUD AMBER LAGER 6PK 12z LN,1085500,1085500,,,,a,401 01 002,Case,24,,,u,_018200200694,Master,24.75,0,1900-01-01,2075-12-31,,
_018200200809,BUD LT ORANGE 12PK 12z LN,1087046,1087046,,,,a,401 01 004,Case,24,,,u,_018200200809,Master,22.05,0,1900-01-01,2075-12-31,,
_018200201134,RITA SPRITZ PEACH ROSE 4PK 12Z CN,36000114,36000114,,,,a,401 01 004,Case,24,,,u,_018200201134,Master,29,0,1900-01-01,2075-12-31,,
_018200201301,RITA SPRITZ VARIETY 12PK 12Z CN,1100823,1100823,,,,a,401 01 004,Case,24,,,u,_018200201301,Master,24,0,1900-01-01,2075-12-31,,
_018200201325,STELLA SPRITZER 6PK,38001067,38001067,,,,a,401 01 004,Case,24,,,u,_018200201325,Master,30.8,0,1900-01-01,2075-12-31,,
_018200201400,BUD LT LEMON TEA 6PK 12z LN,36020036,36020036,,,,a,401 01 004,Case,24,,,u,_018200201400,Master,24.75,0,1900-01-01,2075-12-31,,
_018200255922,SHOCK TOP BLGN WHITE 25z CN,1083967,1083967,,,,a,401 01 004,Case,15,,,u,_018200255922,Master,22.9,0,1900-01-01,2075-12-31,,
_018200255922,,,,,,,,,,,,,u,_018200281570,,,,,,,
_018200259722,RITA SPRITZ STRAWBERRY BLUEBERRY 16Z CN,1100008,1100008,,,,a,401 01 004,Case,24,,,u,_018200259722,Master,27.1,0,1900-01-01,2075-12-31,,
_018200259784,BUD LT LMN TEA 25Z CN,38000970,38000970,,,,a,401 01 004,Case,15,,,u,_018200259784,Master,24,0,1900-01-01,2075-12-31,,
_018200285233,NATURAL LT NATURDAYS 30PK 12Z CN,1108578,1108578,,,,a,401 01 003,Case,30,,,u,_018200285233,Master,14.8,0,1900-01-01,2075-12-31,,
_018200285486,B&V SPIKED SELTZER VARIETY 6PK 12Z CN,1100077,1100077,,,,a,401 03 001,Case,24,,,u,_018200285486,Master,29,0,1900-01-01,2075-12-31,,
_018200430305,MICHELOB LT 30PK 12z CN,35000447,35000447,,,,a,401 01 002,Case,30,,,u,_018200430305,Master,22.65,0,1900-01-01,2075-12-31,,
_018200969409,STELLA CIDRE 4PK 16z CN,32000155,32000155,,,,a,401 01 004,Case,24,,,u,_018200969409,Master,28.3,0,1900-01-01,2075-12-31,,
_019962122613,BLACKBIRD HARD CIDER 4PK 12Z CN,38000957,38000957,,,,a,401 01 004,Case,24,,,u,_019962122613,Master,37,0,1900-01-01,2075-12-31,,
_019962122712,BLACKBIRD EST RESERVE CIDER 4PK 16Z CN,38000956,38000956,,,,a,401 01 004,Case,24,,,u,_019962122712,Master,37,0,1900-01-01,2075-12-31,,
_019962144141,RESURGENCE IPA 6PK 12Z CN,38001043,38001043,,,,a,401 01 004,Case,24,,,u,_019962144141,Master,33,0,1900-01-01,2075-12-31,,
_019962144240,RESUGRENCE SSNL 6PK 12Z,38001041,38001041,,,,a,401 01 004,Case,24,,,u,_019962144240,Master,30,0,1900-01-01,2075-12-31,,
_019962144646,RESURGENCE CITMO 4PK 16Z CN,38001042,38001042,,,,a,401 01 004,Case,24,,,u,_019962144646,Master,45,0,1900-01-01,2075-12-31,,
_019962144943,RESURGENCE CITMO IPA 4PK 16Z CN,1100801,1100801,,,,a,401 01 004,Case,24,,,u,_019962144943,Master,49.75,0,1900-01-01,2075-12-31,,
_030613000012,BROOKLYN LAGER 6PK 12z LN,1065746,1065746,,,,a,401 01 004,Case,24,,,u,_030613000012,Master,27.5,0,1900-01-01,2075-12-31,,
_030613000531,BROOKLYN SSL 6PK 12z LN,1065747,1065747,,,,a,401 01 004,Case,24,,,u,_030613000531,Master,27.5,0,1900-01-01,2075-12-31,,
_030613019519,BRKLYN BEL AIR 6PK 12Z LN,38000968,38000968,,,,a,401 01 004,Case,24,,,u,_030613019519,Master,27.5,0,1900-01-01,2075-12-31,,
_070310011638,LABATT SUMMER MIXER 12PK 12z LN,1066187,1066187,,,,a,401 01 004,Case,24,,,u,_070310011638,Master,17.95,0,1900-01-01,2075-12-31,,
_070310015209,LABATT BLUE LT GRPFRT 6PK 16Z CN,1118054,1118054,,,,a,401 01 004,Case,24,,,u,_070310015209,Master,18.95,0,1900-01-01,2075-12-31,,
_070310015421,PURA STILL BLK BERRY 6PK 12Z LN,1097850,1097850,,,,a,401 01 004,Case,24,,,u,_070310015414,Master,30,0,1900-01-01,2075-12-31,,
_070310015421,,,,,,,,,,,,,u,_070310015421,,,,,,,
_070310015445,PURA STILL MANDARIN ORANGE 6PK 12Z LN,1097851,1097851,,,,a,401 01 004,Case,24,,,u,_070310015445,Master,30,0,1900-01-01,2075-12-31,,
_070310015599,PURA STILL MANGO 6PK 12Z LN,1097852,1097852,,,,a,401 01 004,Case,24,,,u,_070310015599,Master,30,0,1900-01-01,2075-12-31,,
_070310015780,LABATT BLUE CITRA 24Z CAN,38001016,38001016,,,,a,401 01 004,Case,12,,,u,_070310015780,Master,18.35,0,1900-01-01,2075-12-31,,
_070310015971,HEMPTAILS HEMP'D 23.5Z CAN,38001006,38001006,,,,a,401 01 003,Case,24,,,u,_070310015971,Master,23.25,0,1900-01-01,2075-12-31,,
_071439344188,ROLLING ROCK 18PK 12z CN,1055704,1055704,,,,a,401 01 003,Case,18,,,u,_071439344188,Master,9.5,0,1900-01-01,2075-12-31,,
_071439457123,ROLLING ROCK 12PK 12z LN,35745,35745,,,,a,401 01 003,Case,24,,,u,_071439345123,Master,18.6,0,1900-01-01,2075-12-31,,
_071439457123,,,,,,,,,,,,,u,_071439457123,,,,,,,
_071670000027,UTICA CLUB 6PK 16z CN,1066191,1066191,,,,a,401 01 003,Case,24,,,u,_071670000027,Master,16.3,0,1900-01-01,2075-12-31,,
_072311630122,DOS EQUIS LAGR 6PK 12z LN,58098,58098,,,,a,401 01 004,Case,24,,,u,_072311130127,Master,22.5,0,1900-01-01,2075-12-31,,
_072311630122,,,,,,,,,,,,,u,_072311630122,,,,,,,
_072890004949,HEINEKEN 18PK 12z CN,1057857,1057857,,,,a,401 01 004,Case,18,,,u,_072890004949,Master,19,0,1900-01-01,2075-12-31,,
_082184038130,JACK DANIELS PUNCH 16Z CAN,38001010,38001010,,,,a,401 01 004,Case,24,,,u,_082184038130,Master,30.25,0,1900-01-01,2075-12-31,,
_082184226018,J DANIELS DWNHM PCH 6PK 10z LN,174338,174338,,,,a,401 01 004,Case,24,,,u,_082184026014,Master,24.5,0,1900-01-01,2075-12-31,,
_082184226018,,,,,,,,,,,,,u,_082184226018,,,,,,,
