Supplier Name,F CARHARTT - CARHARTT,,,,,,,,,,,,,,,,,,,,
Supplier Xref,CARHARTT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_21700002101,CARHARTT B172 DST 42X30,36010905,36010905,,,,a,601 21 000,Each,1,,,u,_021700002101,Master,0,0,1900-01-01,2075-12-31,,
_21700002101,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_21700002101,,,,,,,,,,,,,,,MM Federated Coop Inc,29.39,0,2019-04-09,2075-12-31,,
_35481001444,CARHARTT A18 NVY,36010624,36010624,,,,a,601 21 000,Each,1,,,u,_035481001444,Master,0,0,1900-01-01,2075-12-31,,
_35481001444,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_35481001444,,,,,,,,,,,,,,,MM Federated Coop Inc,4.19,0,2019-04-09,2075-12-31,,
_35481005138,CARHARTT R03 BRWN 42X32,36011557,36011557,,,,a,601 21 000,Each,1,,,u,_035481005138,Master,0,0,1900-01-01,2075-12-31,,
_35481005138,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_35481005138,,,,,,,,,,,,,,,MM Federated Coop Inc,69.6,0,2019-04-09,2075-12-31,,
_35481008221,CARHARTT DUCK BIB QUILTED,36011107,36011107,,,,a,601 21 000,Each,1,,,u,_035481008221,Master,0,0,1900-01-01,2075-12-31,,
_35481008221,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_35481008221,,,,,,,,,,,,,,,MM Federated Coop Inc,46.5,0,2019-04-09,2075-12-31,,
_35481010378,CARHARTT CO3 BRWN 38 REG,36011091,36011091,,,,a,601 21 000,Each,1,,,u,_035481010378,Master,0,0,1900-01-01,2075-12-31,,
_35481010378,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_35481010378,,,,,,,,,,,,,,,MM Federated Coop Inc,72.59,0,2019-04-09,2075-12-31,,
_35481010385,CARHARTT C03 BRWN 40 REG,36011064,36011064,,,,a,601 21 000,Each,1,,,u,_035481010385,Master,0,0,1900-01-01,2075-12-31,,
_35481010385,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_35481010385,,,,,,,,,,,,,,,MM Federated Coop Inc,72.59,0,2019-04-09,2075-12-31,,
_35481010392,CARHARTT CO3 BRWN 42 REG,36011093,36011093,,,,a,601 21 000,Each,1,,,u,_035481010392,Master,0,0,1900-01-01,2075-12-31,,
_35481010392,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_35481010392,,,,,,,,,,,,,,,MM Federated Coop Inc,72.59,0,2019-04-09,2075-12-31,,
_35481010415,CARHARTT C03 BRWN 46R,36011066,36011066,,,,a,601 21 000,Each,1,,,u,_035481010415,Master,0,0,1900-01-01,2075-12-31,,
