Supplier Name,F HAPPYGR - HAPPY GREETINGS,,,,,,,,,,,,,,,,,,,,
Supplier Xref,HAPPYGR,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_20695,GREETING CARD,36004370,36004370,,,,a,601 34 008,Case,2,,,u,_050834002756,Master,0,0,1900-01-01,2075-12-31,,
_20695,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_20695,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.83,0,2019-04-09,2075-12-31,,
_25149217157,OATMEAL STUDIOS CARD,36004395,36004395,,,,a,601 34 008,Case,2,,,u,_025149217157,Master,0,0,1900-01-01,2075-12-31,,
_25149217157,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_25149217157,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_25149272156,OATMEAL STUDIOS CARD,36004396,36004396,,,,a,601 34 008,Case,2,,,u,_025149272156,Master,0,0,1900-01-01,2075-12-31,,
_25149272156,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_25149272156,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_25149272835,OATMEAL STUDIOS CARD,36004397,36004397,,,,a,601 34 008,Case,2,,,u,_025149272835,Master,0,0,1900-01-01,2075-12-31,,
_25149272835,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_25149272835,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_25149273467,OATMEAL STUDIOS CARD,36004398,36004398,,,,a,601 34 008,Case,2,,,u,_025149273467,Master,0,0,1900-01-01,2075-12-31,,
_25149273467,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_25149273467,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.83,0,2019-04-09,2075-12-31,,
_25149274501,OATMEAL STUDIOS CARD,36004399,36004399,,,,a,601 34 008,Case,2,,,u,_025149274501,Master,0,0,1900-01-01,2075-12-31,,
_25149274501,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_25149274501,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_25149280878,OATMEAL STUDIOS CARD,36004400,36004400,,,,a,601 34 008,Case,2,,,u,_025149280878,Master,0,0,1900-01-01,2075-12-31,,
_25149280878,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_25149280878,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_25149330061,OFF RAMP CARD,36004401,36004401,,,,a,601 34 008,Case,2,,,u,_025149330061,Master,0,0,1900-01-01,2075-12-31,,
_25149330061,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_25149330061,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_25149330078,OFF RAMP CARD,36004402,36004402,,,,a,601 34 008,Case,2,,,u,_025149330078,Master,0,0,1900-01-01,2075-12-31,,
_25149330078,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_25149330078,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_53248000011,OFF RAMP CARD,36004403,36004403,,,,a,601 34 008,Case,2,,,u,_053248000011,Master,0,0,1900-01-01,2075-12-31,,
_53248000011,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_53248000011,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_7156,GREETING CARD,36004369,36004369,,,,a,601 34 008,Case,2,,,u,_050834002503,Master,0,0,1900-01-01,2075-12-31,,
_7156,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_7156,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_750834002502,NORTHERN EXPOSURE CARD,36008343,36008343,,,,a,601 34 008,Case,2,,,u,_750834002502,Master,0,0,1900-01-01,2075-12-31,,
_750834002502,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_750834002502,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_750834002755,NORTHERN EXPOSURE CARD,36008344,36008344,,,,a,601 34 008,Case,2,,,u,_750834002755,Master,0,0,1900-01-01,2075-12-31,,
_750834002755,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_750834002755,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.83,0,2019-04-09,2075-12-31,,
_750834002953,NORTHERN EXPOSURE CARD,36008345,36008345,,,,a,601 34 008,Case,2,,,u,_750834002953,Master,0,0,1900-01-01,2075-12-31,,
_750834002953,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_750834002953,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.89,0,2019-04-09,2075-12-31,,
