Supplier Name,F PEPESTHR - PEPSI BOTTLING CO OF ESTHERVILLE,,,,,,,,,,,,,,,,,,,,
Supplier Xref,PEPESTHR,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_048500008614,,,,,,,,,,,,,,,MG Vets Oil Co,12,0,1900-01-01,2075-12-31,,
_048500008614,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,12,0,1900-01-01,2075-12-31,,
_078000113082,SUNKIST 18PK 12Z CN,1051604,1051604,,,,a,901 01 000,Case,36,,,u,_078000113082,Master,0,0,1900-01-01,2075-12-31,,
_078000113082,,,,,,,,,,,,,,,Franchise,11.68,0,1900-01-01,2075-12-31,,
_078000113082,,,,,,,,,,,,,,,MG Vets Oil Co,11.68,0,1900-01-01,2075-12-31,,
_078000113082,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,11.68,0,1900-01-01,2075-12-31,,
_088500902406,BIB CRUSH ORANGE 3 GAL,30979,30979,,,,a,Default,Each,1,,,,,Master,0,0,1900-01-01,2075-12-31,,
_088500902406,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_105527,MT DEW CDE RED 1L,110407,110407,,,,a,901 05 000,Case,15,,,u,_012000003622,Master,0,0,1900-01-01,2075-12-31,,
_105527,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_105527,,,,,,,,,,,,,,,MG Vets Oil Co,20.8,0,2019-06-01,2075-12-31,,
_105527,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,20.8,0,2019-06-01,2075-12-31,,
_10651,MT DEW KICK START NEON 16z CN,1086015,1086015,,,,a,901 02 002,Case,12,,,u,_012000170799,Master,0,0,1900-01-01,2075-12-31,,
_10651,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_10651,,,,,,,,,,,,,,,MG Vets Oil Co,14.55,0,2019-06-01,2075-12-31,,
_10651,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,14.55,0,2019-06-01,2075-12-31,,
_10652,MT DEW KICK START ULTRA 16z CN,1086024,1086024,,,,a,901 02 002,Case,12,,,u,_012000170829,Master,0,0,1900-01-01,2075-12-31,,
_10652,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_10652,,,,,,,,,,,,,,,MG Vets Oil Co,14.55,0,2019-06-01,2075-12-31,,
_10652,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,14.55,0,2019-06-01,2075-12-31,,
_107720,MT DEW 18PK 12z CN,181646,181646,,,,a,901 01 000,Case,2,,,u,_012000029202,Master,0,0,1900-01-01,2075-12-31,,
