Supplier Name,LFDSTELP - L F DISTRIBUTORS EL PASO (AB)(TX) m o,,,,,,,,,,,,,,,,,,,,
Supplier Xref,LFDSTELP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_014974500091,WOODCHUCK AMBER 6PK 12z LN,56418,56418,,,,a,401 01 004,Case,24,,,u,_014974500091,Master,28.75,0,1900-01-01,2075-12-31,,
_016571910303,SPARKLING ICE BLK RASBERRY 17z,1052656,1052656,,,,a,601 11 000,Case,12,,,u,_016571910303,Master,11,0,1900-01-01,2075-12-31,,
_016571910310,SPARKLING ICE ORANGE MANGO 17z,1052657,1052657,,,,a,601 11 000,Case,12,,,u,_016571910310,Master,11,0,1900-01-01,2075-12-31,,
_016571910327,SPARKLING ICE KIWI STRAWBERRY 17z,1052644,1052644,,,,a,601 11 000,Case,12,,,u,_016571910327,Master,11,0,1900-01-01,2075-12-31,,
_016571950842,SPARKLING ICE CHERRY LEMONADE 17z,1064891,1064891,,,,a,601 11 000,Case,12,,,u,_016571950842,Master,11,0,1900-01-01,2075-12-31,,
_018200000089,BUD 32z LN,16364,16364,,,,a,401 01 002,Case,12,,,u,_018200000089,Master,30.75,0,1900-01-01,2075-12-31,,
_018200000164,BUD 6PK 12z CN,13440,13440,,,,a,401 01 002,Case,24,,,u,_018200000164,Master,21.85,0,1900-01-01,2075-12-31,,
_018200000188,BUD 6PK 16z CN,13442,13442,,,,a,401 01 002,Case,24,,,u,_018200000188,Master,26.75,0,1900-01-01,2075-12-31,,
_018200000317,NATURAL LT 6PK 12z CN,13490,13490,,,,a,401 01 003,Case,24,,,u,_018200000317,Master,17.85,0,1900-01-01,2075-12-31,,
_018200000638,BUSCH 6PK 16z CN,13458,13458,,,,a,401 01 003,Case,24,,,u,_018200000638,Master,22.6,0,1900-01-01,2075-12-31,,
_018200000645,BUD LT PLATINUM 22z LN,1051285,1051285,,,,a,401 01 004,Case,24,,,u,_018200000645,Master,27.1,0,1900-01-01,2075-12-31,,
_018200000706,BUSCH 32z LN,16583,16583,,,,a,401 01 003,Case,12,,,u,_018200000706,Master,21.85,0,1900-01-01,2075-12-31,,
_018200001062,BUD LT 6PK 12z CN,13450,13450,,,,a,401 01 002,Case,24,,,u,_018200001062,Master,21.85,0,1900-01-01,2075-12-31,,
_018200001154,BUD LT 6PK 16z CN,13452,13452,,,,a,401 01 002,Case,24,,,u,_018200001154,Master,26.75,0,1900-01-01,2075-12-31,,
_018200001178,BUD LT 32z LN,16580,16580,,,,a,401 01 002,Case,12,,,u,_018200001178,Master,30.75,0,1900-01-01,2075-12-31,,
_018200001314,KING COBRA 40z LN,16584,16584,,,,a,401 01 003,Case,12,,,u,_018200001314,Master,24.25,0,1900-01-01,2075-12-31,,
_018200002144,BUD LT LIME 22z LN,176528,176528,,,,a,401 01 004,Case,15,,,u,_018200002144,Master,27.1,0,1900-01-01,2075-12-31,,
_018200002304,BUD LT CHELADA 6PK 12z CN,1068340,1068340,,,,a,401 01 004,Case,24,,,u,_018200002304,Master,27.45,0,1900-01-01,2075-12-31,,
_018200002441,BUD ICE 40z LN,28821,28821,,,,a,401 01 003,Case,12,,,u,_018200002441,Master,24.85,0,1900-01-01,2075-12-31,,
_018200003349,MICHELOB ULTRA 6PK 12z CN,148932,148932,,,,a,401 01 004,Case,24,,,u,_018200003349,Master,27.25,0,1900-01-01,2075-12-31,,
_018200004049,LAND SHARK 4PK 16z CN,186065,186065,,,,a,401 01 004,Case,24,,,u,_018200004049,Master,26.61,0,1900-01-01,2075-12-31,,
_018200004162,NATURAL LT 32z LN,18498,18498,,,,a,401 01 003,Case,12,,,u,_018200004162,Master,21.85,0,1900-01-01,2075-12-31,,
_018200004261,BUSCH LT 6PK 16z CN,16582,16582,,,,a,401 01 003,Case,24,,,u,_018200004261,Master,22.6,0,1900-01-01,2075-12-31,,
_018200005244,MICHELOB ULTRA 4PK 16Z CN,1058066,1058066,,,,a,401 01 004,Case,24,,,u,_018200005244,Master,30.75,0,1900-01-01,2075-12-31,,
_018200005336,HURRICANE HI GRAVTY 40z LN,172420,172420,,,,a,401 01 003,Case,12,,,u,_018200005336,Master,24.25,0,1900-01-01,2075-12-31,,
_018200006142,BUSCH N/A 12PK 12z CN,32809,32809,,,,a,401 01 005,Case,24,,,u,_018200006142,Master,19.7,0,1900-01-01,2075-12-31,,
_018200007699,BUD LT 12PK 12z LN,44692,44692,,,,a,401 01 002,Case,24,,,u,_018200007699,Master,21.85,0,1900-01-01,2075-12-31,,
_018200007712,BUD 12PK 12z LN,44694,44694,,,,a,401 01 002,Case,24,,,u,_018200007712,Master,21.85,0,1900-01-01,2075-12-31,,
_018200007736,BUD LT 6PK 7z LN,13454,13454,,,,a,401 01 002,Case,24,,,u,_018200007736,Master,15.45,0,1900-01-01,2075-12-31,,
_018200007743,BUD 6PK 7z LN,13444,13444,,,,a,401 01 002,Case,24,,,u,_018200007743,Master,15.45,0,1900-01-01,2075-12-31,,
_018200007842,ODOULS N/A 6PK 12z LN,13493,13493,,,,a,401 01 005,Case,24,,,u,_018200007842,Master,22.45,0,1900-01-01,2075-12-31,,
_018200008016,BUSCH LT 12PK 12z CN,13461,13461,,,,a,401 01 003,Case,24,,,u,_018200008016,Master,17.25,0,1900-01-01,2075-12-31,,
_018200008337,BUD LT 6PK 12z LN,14091,14091,,,,a,401 01 002,Case,24,,,u,_018200008337,Master,21.85,0,1900-01-01,2075-12-31,,
_018200008344,BUD 6PK 12z LN,13439,13439,,,,a,401 01 002,Case,24,,,u,_018200008344,Master,21.85,0,1900-01-01,2075-12-31,,
_018200008580,ZIEGENBOCK 6PK 12z LN,1087412,1087412,,,,a,401 01 002,Case,24,,,u,_018200008580,Master,27.25,0,1900-01-01,2075-12-31,,
_018200008634,BUD CHELADA 4PK 16z CN,1064858,1064858,,,,a,401 01 004,Case,24,,,u,_018200008634,Master,32.85,0,1900-01-01,2075-12-31,,
