Supplier Name,F JPRDIST - JPR DISTRIBUTION,,,,,,,,,,,,,,,,,,,,
Supplier Xref,JPRDIST,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_42238372238,HARIBO GUMMI MINI-ROULETTE .87z,36013944,36013944,,,,a,601 02 000,Case,36,,,u,_042238372238,Master,0,0,1900-01-01,2075-12-31,,
_42238372238,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_42238372238,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,0.01,0,2019-04-09,2075-12-31,,
_42238372238,,,,,,,,,,,,,,,RA Snelling One~ Inc,0.01,0,2019-08-22,2075-12-31,,
_720495393134,MADE RITE TATO SKINS BAKED 9z,109965,109965,,,,a,601 04A 000,Case,12,,,u,_720495393134,Master,0,0,1900-01-01,2075-12-31,,
_720495393134,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_720495393134,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,1.46,0,2019-04-09,2075-12-31,,
_720495393134,,,,,,,,,,,,,,,RA Snelling One~ Inc,1.46,0,2019-08-22,2075-12-31,,
_720495393219,MADE RITE TATO SKINS SOUR CREAM ON 9z,109966,109966,,,,a,601 04A 000,Case,12,,,u,_720495393219,Master,0,0,1900-01-01,2075-12-31,,
_720495393219,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_720495393219,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,1.46,0,2019-04-09,2075-12-31,,
_720495393219,,,,,,,,,,,,,,,RA Snelling One~ Inc,1.46,0,2019-08-22,2075-12-31,,
_720495393479,MADE RITE TATO SKINS CHEESE BACON 9z,109967,109967,,,,a,601 04A 000,Case,12,,,u,_720495393479,Master,0,0,1900-01-01,2075-12-31,,
_720495393479,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_720495393479,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,1.46,0,2019-04-09,2075-12-31,,
_720495393479,,,,,,,,,,,,,,,RA Snelling One~ Inc,1.46,0,2019-08-22,2075-12-31,,
