Supplier Name,PEPNORAZ - PEPSI COLA NORTHERN ARIZONA,,,,,,,,,,,,,,,,,,,,
Supplier Xref,PEPNORAZ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_012000001291,PEPSI 20z NR,15917,15917,,,,a,901 04 000,Case,20,,,u,_012000001291,Master,29.1,0,1900-01-01,2075-12-31,,
_012000001314,MT DEW 20z NR,15777,15777,,,,a,901 04 000,Case,20,,,u,_012000001314,Master,29.1,0,1900-01-01,2075-12-31,,
_012000001345,MT DEW DT 20z NR,15900,15900,,,,a,901 04 000,Case,20,,,u,_012000001345,Master,29.1,0,1900-01-01,2075-12-31,,
_012000001574,AQUAFINA 1L,45629,45629,,,,a,601 10 000,Case,15,,,u,_012000001574,Master,14.67,0,1900-01-01,2075-12-31,,
_012000001598,AQUAFINA 20z,140046,140046,,,,a,601 10 000,Case,24,,,u,_012000001598,Master,18.14,0,1900-01-01,2075-12-31,,
_012000001772,STARBUCKS DBLSHOT 6.5z,124169,124169,,,,a,601 11B 000,Case,12,,,u,_012000001772,Master,23.7,0,1900-01-01,2075-12-31,,
_012000001802,STARBUCKS FRAPP COFFEE 13.7z,139688,139688,,,,a,601 11B 000,Case,12,,,u,_012000001802,Master,24,0,1900-01-01,2075-12-31,,
_012000002243,MT DEW CDE RED 20z NR,110278,110278,,,,a,901 04 000,Case,20,,,u,_012000002243,Master,29.1,0,1900-01-01,2075-12-31,,
_012000002304,PEPSI 2L,13990,13990,,,,a,901 03 000,Case,8,,,u,_012000002304,Master,14.13,0,1900-01-01,2075-12-31,,
_012000002335,MT DEW 2L,13989,13989,,,,a,901 03 000,Case,8,,,u,_012000002335,Master,14.13,0,1900-01-01,2075-12-31,,
_012000002946,PEPSI 1L,16847,16847,,,,a,901 05 000,Case,15,,,u,_012000002946,Master,22.79,0,1900-01-01,2075-12-31,,
_012000002977,MT DEW 1L,17471,17471,,,,a,901 05 000,Case,15,,,u,_012000002977,Master,22.79,0,1900-01-01,2075-12-31,,
_012000003189,MT DEW DT 1L,23727,23727,,,,a,901 05 000,Case,15,,,u,_012000003189,Master,22.79,0,1900-01-01,2075-12-31,,
_012000003622,MT DEW CDE RED 1L,110407,110407,,,,a,901 05 000,Case,15,,,u,_012000003622,Master,22.79,0,1900-01-01,2075-12-31,,
_012000003691,LIP BRSK LMN 20z NR,36473,36473,,,,a,901 04B 000,Case,24,,,u,_012000003691,Master,29.1,0,1900-01-01,2075-12-31,,
_012000004520,STARBUCKS FRAPP MOCHA 13.7z,139686,139686,,,,a,601 11B 000,Case,12,,,u,_012000004520,Master,24,0,1900-01-01,2075-12-31,,
_012000005596,PEPSI WLD CHRY 20z NR,23865,23865,,,,a,901 04 000,Case,20,,,u,_012000005596,Master,29.1,0,1900-01-01,2075-12-31,,
_012000008801,STARBUCKS DBLSHOT LT 6.5z,1076972,1076972,,,,a,601 11B 000,Case,12,,,u,_012000008801,Master,23.7,0,1900-01-01,2075-12-31,,
_012000009105,MUG ROOT BR 20z NR,28150,28150,,,,a,901 04 000,Case,20,,,u,_012000009105,Master,29.1,0,1900-01-01,2075-12-31,,
_012000016431,AMP TALL BOY 16z,164346,164346,,,,a,601 13A 000,Case,12,,,u,_012000016431,Master,17.24,0,1900-01-01,2075-12-31,,
