Supplier Name,F KRIEGER - KRIEGER BEVERAGE,,,,,,,,,,,,,,,,,,,,
Supplier Xref,KRIEGER,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_682430400102,VOSS WATER 500ml,1077249,1077249,,,,a,601 10 000,Case,24,,,u,_682430400102,Master,0,0,1900-01-01,2075-12-31,,
_682430400102,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_682430400102,,,,,,,,,,,,,,,MG Vets Oil Co,1.02,0,2019-04-09,2075-12-31,,
_682430611751,VOSS SPRK 375ml,32006733,32006733,,,,a,601 10 000,Case,24,,,u,_682430611751,Master,0,0,1900-01-01,2075-12-31,,
_682430611751,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_682430611751,,,,,,,,,,,,,,,MG Vets Oil Co,1.25,0,2019-04-09,2075-12-31,,
_70847000013,MONSTER IMPORT LT 18.6Z,36008985,36008985,,,,a,601 13A 000,Case,12,,,u,_070847000013,Master,0,0,1900-01-01,2075-12-31,,
_70847000013,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_70847000013,,,,,,,,,,,,,,,MG Vets Oil Co,2.14,0,2019-04-09,2075-12-31,,
_70847000037,MONSTER ABSOLUTELY ZERO 16z,184385,184385,,,,a,601 13A 000,Case,24,,,u,_070847000037,Master,0,0,1900-01-01,2075-12-31,,
_70847000037,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_70847000037,,,,,,,,,,,,,,,MG Vets Oil Co,1.5,0,2019-04-09,2075-12-31,,
_70847000051,MONSTER ABSOLUTELY ZERO 4PK 16z,186008,186008,,,,a,601 13A 000,Case,24,,,u,_070847000051,Master,0,0,1900-01-01,2075-12-31,,
_70847000051,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_70847000051,,,,,,,,,,,,,,,MG Vets Oil Co,1.31,0,2019-04-09,2075-12-31,,
_70847000532,HUBERTS LEMONADE ORIGINAL 16z ,1052643,1052643,,,,a,601 12A 000,Case,12,,,u,_049000069846,Master,0,0,1900-01-01,2075-12-31,,
_70847000532,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_70847000532,,,,,,,,,,,,,,,MG Vets Oil Co,1.04,0,2019-04-09,2075-12-31,,
_70847003229,MONSTER REHAB LEMONADE TEA 15.5z,185664,185664,,,,a,601 13C 000,Case,24,,,u,_070847003229,Master,0,0,1900-01-01,2075-12-31,,
_70847003229,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_70847003229,,,,,,,,,,,,,,,MG Vets Oil Co,1.5,0,2019-04-09,2075-12-31,,
_70847003342,MONSTER REHAB LEMONADE TEA 4PK 15.5z,192204,192204,,,,a,601 13C 000,Case,24,,,u,_070847003342,Master,0,0,1900-01-01,2075-12-31,,
_70847003342,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_70847003342,,,,,,,,,,,,,,,MG Vets Oil Co,5.25,0,2019-04-09,2075-12-31,,
_70847004301,MONSTER ABSOLUTELY ZERO 24z,192008,192008,,,,a,601 13A 000,Case,12,,,u,_070847004301,Master,0,0,1900-01-01,2075-12-31,,
_70847004301,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_70847004301,,,,,,,,,,,,,,,MG Vets Oil Co,2.14,0,2019-04-09,2075-12-31,,
_70847004400,HUBERTS LEMONADE STRAWBERRY 16z,1052642,1052642,,,,a,601 12A 000,Case,12,,,u,_049000070354,Master,0,0,1900-01-01,2075-12-31,,
_70847004400,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_70847004400,,,,,,,,,,,,,,,MG Vets Oil Co,1.04,0,2019-04-09,2075-12-31,,
_70847006145,MONSTER REHAB RASPBERRY TEA 15.5z,192331,192331,,,,a,601 13C 000,Case,24,,,u,_070847006145,Master,0,0,1900-01-01,2075-12-31,,
_70847006145,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_70847006145,,,,,,,,,,,,,,,MG Vets Oil Co,1.5,0,2019-04-09,2075-12-31,,
_70847006428,MONSTER EXTRA BLACK ICE 12z,184395,184395,,,,a,601 13A 000,Case,12,,,u,_070847006428,Master,0,0,1900-01-01,2075-12-31,,
_70847006428,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_70847006428,,,,,,,,,,,,,,,MG Vets Oil Co,1.5,0,2019-04-09,2075-12-31,,
_70847010647,MONSTER REHAB ORANGE TEA 15.5z,1050378,1050378,,,,a,601 13C 000,Case,24,,,u,_070847010463,Master,0,0,1900-01-01,2075-12-31,,
_70847010647,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_70847010647,,,,,,,,,,,,,,,MG Vets Oil Co,1.31,0,2019-04-09,2075-12-31,,
_70847012450,MONSTER CUBA-LIMA 16z,1051735,1051735,,,,a,601 13A 000,Case,24,,,u,_070847012450,Master,0,0,1900-01-01,2075-12-31,,
_70847012450,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_70847012450,,,,,,,,,,,,,,,MG Vets Oil Co,1.5,0,2019-04-09,2075-12-31,,
_70847012474,MONSTER ULTRA ZERO 16z,1051736,1051736,,,,a,601 13A 000,Case,24,,,u,_070847012474,Master,0,0,1900-01-01,2075-12-31,,
_70847012474,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
