Supplier Name,F TOWDISTR - TOW DISTRICT,,,,,,,,,,,,,,,,,,,,
Supplier Xref,TOWDISTR,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_16571910303,SPARKLING ICE BLK RASBERRY 17z,1052656,1052656,,,,a,601 11 000,Case,12,,,u,_016571910303,Master,0,0,1900-01-01,2075-12-31,,
_16571910303,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_16571910303,,,,,,,,,,,,,,,MG Vets Oil Co,0.75,0,2019-04-09,2075-12-31,,
_16571910310,SPARKLING ICE ORANGE MANGO 17z,1052657,1052657,,,,a,601 11 000,Case,12,,,u,_016571910310,Master,0,0,1900-01-01,2075-12-31,,
_16571910310,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_16571910310,,,,,,,,,,,,,,,MG Vets Oil Co,0.75,0,2019-04-09,2075-12-31,,
_16571910327,SPARKLING ICE KIWI STRAWBERRY 17z,1052644,1052644,,,,a,601 11 000,Case,12,,,u,_016571910327,Master,0,0,1900-01-01,2075-12-31,,
_16571910327,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_16571910327,,,,,,,,,,,,,,,MG Vets Oil Co,0.75,0,2019-04-09,2075-12-31,,
_16571940331,SPARKLING ICE CNUT PNAPL 17z,32006587,32006587,,,,a,601 11 000,Case,12,,,u,_016571940331,Master,0,0,1900-01-01,2075-12-31,,
_16571940331,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_16571940331,,,,,,,,,,,,,,,MG Vets Oil Co,0.75,0,2019-04-09,2075-12-31,,
_16571950842,SPARKLING ICE CHERRY LEMONADE 17z,1064891,1064891,,,,a,601 11 000,Case,12,,,u,_016571950842,Master,0,0,1900-01-01,2075-12-31,,
_16571950842,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_16571950842,,,,,,,,,,,,,,,MG Vets Oil Co,0.75,0,2019-04-09,2075-12-31,,
_16571952020,SPARKLING ICE ESS LEM LIM 17Z,36009102,36009102,,,,a,601 11 000,Case,12,,,u,_016571952020,Master,0,0,1900-01-01,2075-12-31,,
_16571952020,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_16571952020,,,,,,,,,,,,,,,MG Vets Oil Co,0.75,0,2019-04-09,2075-12-31,,
_16571952044,SPARKLING ICE ESS WATER 17Z,36009105,36009105,,,,a,601 11 000,Case,12,,,u,_016571952044,Master,0,0,1900-01-01,2075-12-31,,
_16571952044,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_16571952044,,,,,,,,,,,,,,,MG Vets Oil Co,0.75,0,2019-04-09,2075-12-31,,
_16571952068,SPARKLING ICE ESS PEACH 17Z,36009103,36009103,,,,a,601 11 000,Case,12,,,u,_016571952068,Master,0,0,1900-01-01,2075-12-31,,
_16571952068,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_16571952068,,,,,,,,,,,,,,,MG Vets Oil Co,0.75,0,2019-04-09,2075-12-31,,
_16571952082,SPARKLING ICE ESS TANG 17Z,36009104,36009104,,,,a,601 11 000,Case,12,,,u,_016571952082,Master,0,0,1900-01-01,2075-12-31,,
_16571952082,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_16571952082,,,,,,,,,,,,,,,MG Vets Oil Co,0.75,0,2019-04-09,2075-12-31,,
_16571952679,SPARKLING ICE GRP RASP 17z,32006592,32006592,,,,a,601 11 000,Case,12,,,u,_016571952679,Master,0,0,1900-01-01,2075-12-31,,
_16571952679,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_16571952679,,,,,,,,,,,,,,,MG Vets Oil Co,0.75,0,2019-04-09,2075-12-31,,
_18200000164,BUD 6PK 12z CN,13440,13440,,,,a,401 01 002,Case,24,,,u,_018200000164,Master,0,0,1900-01-01,2075-12-31,,
_18200000164,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_18200000164,,,,,,,,,,,,,,,MG Vets Oil Co,5,0,2019-04-09,2075-12-31,,
_18200001062,BUD LT 6PK 12z CN,13450,13450,,,,a,401 01 002,Case,24,,,u,_018200001062,Master,0,0,1900-01-01,2075-12-31,,
_18200001062,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_18200001062,,,,,,,,,,,,,,,MG Vets Oil Co,4.78,0,2019-04-09,2075-12-31,,
_18200006708,MICHELOB GLDN LT 6PK 12z LN,34205,34205,,,,a,401 01 004,Case,24,,,u,_018200006708,Master,0,0,1900-01-01,2075-12-31,,
_18200006708,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_18200006708,,,,,,,,,,,,,,,MG Vets Oil Co,5.53,0,2019-04-09,2075-12-31,,
_18200006937,MICHELOB GLDN LT 12PK 12z CN,17692,17692,,,,a,401 01 004,Case,24,,,u,_018200006937,Master,0,0,1900-01-01,2075-12-31,,
_18200006937,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_18200006937,,,,,,,,,,,,,,,MG Vets Oil Co,8.9,0,2019-04-09,2075-12-31,,
_18200007699,BUD LT 12PK 12z LN,44692,44692,,,,a,401 01 002,Case,24,,,u,_018200007699,Master,0,0,1900-01-01,2075-12-31,,
_18200007699,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_18200007699,,,,,,,,,,,,,,,MG Vets Oil Co,8.9,0,2019-04-09,2075-12-31,,
