,,Common Item Properties,,,,,,,,,Tracking,,,,,,,,,Unit of Measure Conversions,,,,,,,,,,Selling,,,,,,,,,,,,,      Attributes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item Groups,,,,,,,,,
36017395,n,DISNEY ZOO MAGNET TIN,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36017395-1,9.98,u,_077259055839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36014504,n,GLOVE DRVR 98S,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36014504-1,15.49,u,_035117980037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015013,n,PORCELAIN DOLL LIL CUB HELKI 8IN,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015013-1,12.99,u,_650781088874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015436,n,RIGHTEOUS RELIGION METAL MAGNET,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015436-1,1.99,u,_794080245962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015291,n,TUNDRA FIREFLY GOLD,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015291-1,7.99,u,_787602869043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015371,n,MAGIC SAND LARGE BUCKET,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015371-1,4.99,u,_794080209117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015836,n,SILICONE ASHTRAY,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015836-1,3.99,u,_794080295233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36014457,n,FG PAR ACTIVE SNGLS,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36014457-1,15.99,u,_031568599491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015988,n,RHINO RUSH XR EPHEDRA EN CAP 4CT,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015988-1,3.49,u,_854498005319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36014975,n,MONEY CLIP W/CREDIT CD HOLDER,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36014975-1,6.99,u,_630187075128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015166,n,RUBBERBAND GUN 8IN,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015166-1,4.99,u,_715278601131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015586,n,SLIDE BALL KC W/LT,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015586-1,2.99,u,_794080277277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36014856,n,THE SHOTGUN CHAMP,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36014856-1,5.99,u,_094922268457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36017010,n,SHOOTING TIMES MAGAZINE,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36017010-1,4.99,u,_070992303120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015954,n,PUFFER CATERPILLAR W/ LIGHTS,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015954-1,3.99,u,_816269012957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36017242,n,WHEELS OF THUNDER,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36017242-1,5.95,u,_074770264412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015454,n,CHALKBOARD PLUSH POT FLWR,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015454-1,9.99,u,_794080262396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016013,n,SS FLAME SKULL L-XXL,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36016013-1,12.99,u,_856224002838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016984,n,GUNS AND AMMO HANDGUNS $4.99,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36016984-1,4.99,u,_070989348066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36017328,n,WOMANS WORLD $1.99,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36017328-1,1.99,u,_074851645451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36017307,n,CR SHOP SMART,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36017307-1,4.99,u,_074851082607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36017249,n,DDH DEER HUNTERS EQUIPMENT,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36017249-1,6.99,u,_074808502578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36017191,n,TOTALLY SUDOKU,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36017191-1,5.99,u,_074470080077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36017134,n,ROLLING STONE WILL & KATE,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36017134-1,11.99,u,_072440341999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36017077,n,DIESEL BUILDERS GUIDE,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36017077-1,5.99,u,_071658031166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36017020,n,MOTHER EARTH NE,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36017020-1,5.99,u,_070992358465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016963,n,ELLE $13.99,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36016963-1,13.99,u,_070989105515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016897,n,HUDSON TC METRO MAP,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36016897-1,6.95,u,_054552000759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016828,n,FANTASY FOOTBALL B,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36016828-1,7.99,u,_009281068006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016187,n,TUFF TOE BROWN,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36016187-1,22.95,u,_883444833751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016096,n,SWC 18IN MASSAGE GRIP - BLK,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36016096-1,12.99,u,_856224184008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015979,n,MONEY CLIP & CARD HOLDER MENS,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015979-1,6.99,u,_849537016807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015864,n,LOOMZ GLOW IN DARK,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015864-1,1.99,u,_794080299491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015745,n,HELICOPTER R/C,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015745-1,49.99,u,_794080286439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015625,n,TPR DUCK II,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015625-1,1.99,u,_794080279127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015456,n,MDAY CERAMIC GLASS BEAD BRCLT,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015456-1,10.99,u,_794080262716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015280,n,GLOVES HI VIZ    XXLARGE,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015280-1,19.99,u,_763476298066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36015000,n,NW METRO RD-315 RAINDRP JG,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Non-Foods,36015000-1,2.99,u,_640616006715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36014235,n,J SKINNER WLDLY PECAN DANISH RING,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Grocery,36014235-1,4.06,u,_045084224287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36014257,n,JIM DANDY ORIG HCKRY SMKD 1.5z,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Grocery,36014257-1,4.01,u,_850859004014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36017700,n,SWEET BABY RAY SAUCE BBQ ORIGINAL 18z,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Volume,FL. Ounce,18,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Grocery,36017700-1,2.99,u,_013409918104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016501,n,TOOTHBRUSH W TOOTH PASTE SOFT,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch HBA,36016501-1,2.49,u,_024291270669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016544,n,AQUAFRESH COOL MINT 5.6z,,g,601 11B 000 Flvr Wtr NC Other,Count,,GLAXOSMITHKLINE CONSUMER HEALTHCARE,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,5.6,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch HBA,36016544-1,5.49,u,_053100321186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016587,n,CHAPSTICK STRAWBERRY BP,,g,601 11B 000 Flvr Wtr NC Other,Count,,PFIZER INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch HBA,36016587-1,2.19,u,_305730715126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016630,n,LIL DRUG MULTI SYMPTOM SINUS 16CT,,g,601 11B 000 Flvr Wtr NC Other,Count,,LIL DRUG STORE PRODS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch HBA,36016630-1,3.99,u,_366715684486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016673,n,LIL DRUG ASST FABRIC BANDAGES,,g,601 11B 000 Flvr Wtr NC Other,Count,,LIL DRUG STORE PRODS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch HBA,36016673-1,2.59,u,_792554701945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016251,n,HUNTS STEWED,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Grocery,36016251-1,1.49,u,_027000379134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016294,n,ORTEGA YELLOW C,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Grocery,36016294-1,3.39,u,_0398000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016294,,,,,601 11B 000 Flvr Wtr NC Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_039000008006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016337,n,CARNATION EVAPOR MILK 12Z,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Grocery,36016337-1,2.59,u,_050000015016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016380,n,HC SWT ASN POTSTICKRS,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Grocery,36016380-1,3.49,u,_072655405264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016713,n,BB FDG BRWNIE 16z,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,16,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Grocery,36016713-1,3.39,u,_070640013234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36016756,n,DF GRADE AA BUTTER 1LB,,g,601 11B 000 Flvr Wtr NC Other,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Pound,1,,,,,,601 General Merch,n,y,n,,,Each,1,601 General Merch Grocery,36016756-1,5.69,u,_091945410160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
