,,Common Item Properties,,,,,,,,,Tracking,,,,,,,,,Unit of Measure Conversions,,,,,,,,,,Selling,,,,,,,,,,,,,      Attributes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item Groups,,,,,,,,,
Item ExternalID,Purged in BC,Item Name*,Item Description*,SoldAs*,Category*,Base UOM Class*,Reported In UOM,Manufacturer,SKUNumber,Taxability*,,,,,,,,,,Conversion 1,,,,,Conversion 2,,,,,Base Properties,,,,,,Retail Packs,,,,,,,Attribute #1,,Attribute #2,,Attribute #3,,Attribute #4,,Attribute #5,,Attribute #6,,Attribute #7,,Attribute #8,,Attribute #9,,Attribute #10,,Attribute #11,,Attribute #12,,Attribute #13,,Attribute #14,,Attribute #15,,Attribute #16,,Attribute #17,,Attribute #18,,Attribute #19,,Attribute #20,,Attribute #21,,Attribute #22,,Attribute #23,,Attribute #24,,Attribute #25,,Attribute #26,,Attribute #27,,Attribute #28,,Attribute #29,,Attribute #30,,,,,,,,,,,
,,,,,,,,,,,Active*,Track*,Expense Upon Receiving,Allow Fractional Quantities,Set Variance to Zero,Waste Tolerence,Missing Tolerence,Default Adjustment UOM,Default Transfer UOM,From UOM,From Qty,To Class,To UOM,To Qty,From UOM,From Qty,To Class,To UOM,To Qty,Retail Strategry,Prompt for Qty at POS*,Auto Queue Shelf Label*,Requires Swipe at POS*,Credit Category,Shelf Label UOM,Pack Name*,Pack Qty*,Retail Level Group,External Id*,List Price*,Barcode Type*,Barcode Number*,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Name,Value,Item Group #1,Item Group #2,Item Group #3,Item Group #4,Item Group #5,Item Group #6,Item Group #7,Item Group #8,Item Group #9,Item Group #10
164321,n,LABATT BLUE 6PK 16z CN,,g,401 01 004 High End,Count,,NORTH AMERICAN BREWERIES,LABATT BLUE 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,164321-6,12.99,u,_062067051531,Brand-***,LABATT,,,Flavor Type-***,Beer,Manufacturer-***,NORTH AMERICAN BREWERIES,Product Size-***,16oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16452,n,BART&J ORG WINE CLR 4PK 12z LN,,g,401 01 004 High End,Count,,E&J GALLO WINERY,BART&J ORG WINE CLR 12z LN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,12,,,,,,Alcohol,n,y,n,,,4-Each,4,Beer,16452-4,7.99,u,_085000002247,Brand-***,BARTLES & JAYMES,Flavor Type-***,Wine Cooler,IKB KEY (POG)-***,2955,Manufacturer-***,E&J GALLO WINERY,Product Size-***,Misc Liquor,Product Type-***,401 Wine Cooler,SMOKELESS TOBACCO-fwv,OHMAY,WINE PRODUCT GRPS-idc,B&J4P  bart&j 4p fmly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-Each,4,,,,u,_085000002254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164616,n,STEEL RESERVE 6PK 16z CN,,g,401 01 003 Value,Count,,MILLERCOORS,STEEL RESERVE 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,164616-6,12.99,u,_078250003362,BEER PRODUCT GRPS-idc,STLR4&6  steel resv 4p&6p cn,BEER PRODUCT GRPS-idc,STRVALL  steel reserve fmly,Beer Type-***,Value,Brand-***,STEEL RESERVE,Flavor Type-***,Beer,IKB KEY (POG)-***,12177,Manufacturer-***,MILLERCOORS,Product Size-***,16oz,Product Type-***,401 Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165225,n,KEYSTONE ICE 6PK 16z CN,,g,401 01 003 Value,Count,,MILLERCOORS,KEYSTONE ICE 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,165225-6,12.99,u,_071990477073,BEER PRODUCT GRPS-idc,KYC16Z6P  keystne 6p 16z cn fmly,BEER PRODUCT GRPS-idc,KYC16Z6P keystone 6p 16z cn fm,Beer Type-***,Value,Brand-***,KEYSTONE,Flavor Type-***,Beer,Manufacturer-***,MILLERCOORS,Product Size-***,16oz,Product Type-***,401 Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16582,n,BUSCH LT 6PK 16z CN,,g,401 01 003 Value,Count,,ANHEUSER BUSCH INBEV,BUSCH LT 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,16582-6,12.99,u,_018200004261,BEER PRODUCT GRPS-idc,BSC16Z6P  busch 6p 16z cn fmly,BEER PRODUCT GRPS-idc,BSC16Z6P busch 6p 16z cn fmly,Beer Type-***,Value,Brand-***,BUSCH,Flavor Type-***,Beer,IKB KEY (POG)-***,2332,Manufacturer-***,ANHEUSER BUSCH INBEV,Product Size-***,16oz,Product Type-***,401 Lt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17577,n,E&J GALLO WHITE ZIN 4PK 187ML,,g,401 02 001 Wine,Count,,E&J GALLO WINERY,E&J GALLO WHITE ZIN 187ML,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,mLiter,187,,,,,,Alcohol,n,y,n,,,4-Each,4,Wine,17577-4,6.99,u,_085000005170,Brand-***,GALLO,Flavor Type-***,Wine,IKB KEY (POG)-***,686640,Manufacturer-***,E&J GALLO WINERY,Product Size-***,Misc Liquor,Product Type-***,401 Wine Cooler,WINE PRODUCT GRPS-idc,E&J4P  E&J twn 4p fmly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-Each,4,,,,u,_085000005804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17591,n,MILW BEST LT 6PK 16z CN,,g,401 01 003 Value,Count,,MILLERCOORS,MILW BEST LT 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,17591-6,12.99,u,_034100006570,BEER PRODUCT GRPS-idc,MBC16Z6P  milw bst 6p16z cn fm,Beer Type-***,Value,Brand-***,MILWAUKEES BEST,Flavor Type-***,Beer,IKB KEY (POG)-***,2737,Manufacturer-***,MILLERCOORS,Product Size-***,16oz,Product Type-***,401 Lt,SMOKELESS TOBACCO-fwv,APR10KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17592,n,MILW BEST 6PK 16z CN,,g,401 01 003 Value,Count,,MILLERCOORS,MILW BEST 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,17592-6,12.99,u,_034100313074,BEER PRODUCT GRPS-idc,MBC16Z6P  milw bst 6p16z cn fm,Beer Type-***,Value,Brand-***,MILWAUKEES BEST,Flavor Type-***,Beer,IKB KEY (POG)-***,2366,Manufacturer-***,MILLERCOORS,Product Size-***,16oz,SMOKELESS TOBACCO-fwv,APR10KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Each,6,,,,u,_034100001575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18505,n,COORS LT 6PK 16z CN,,g,401 01 002 Premium,Count,,MILLERCOORS,COORS LT 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,18505-6,12.99,u,_071990320003,BEER PRODUCT GRPS-idc,CR16Z6P  coors 6p 16z fmly,BEER PRODUCT GRPS-idc,CRC16Z6P coors 6p 16z cn fmly,Beer Type-***,Premium,Brand-***,COORS,,,Flavor Type-***,Beer,IKB KEY (POG)-***,2445,Manufacturer-***,MILLERCOORS,Product Size-***,16oz,Product Type-***,401 Lt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18512,n,COLT 45 6PK 16z CN,,g,401 01 003 Value,Count,,PABST BREWING CO,COLT 45 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,18512-6,12.99,u,_071250000140,BEER PRODUCT GRPS-idc,CLTALL  colt fmly,Beer Type-***,Value,Brand-***,COLT 45,Flavor Type-***,Beer,IKB KEY (POG)-***,590475,Manufacturer-***,PABST BREWING CO,Product Size-***,12oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18780,n,E&J GALLO CHARDONNAY 4PK 187ML,,g,401 02 001 Wine,Count,,E&J GALLO WINERY,E&J GALLO CHARDONNAY 187ML,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,mLiter,187,,,,,,Alcohol,n,y,n,,,4-Each,4,Wine,18780-4,6.99,u,_085000005422,Brand-***,GALLO,Flavor Type-***,Wine,IKB KEY (POG)-***,686638,Manufacturer-***,E&J GALLO WINERY,Product Size-***,Misc Liquor,Product Type-***,401 Wine Cooler,WINE PRODUCT GRPS-idc,E&J4P  E&J twn 4p fmly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-Each,4,,,,u,_085000005330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18781,n,PABST 6PK 16z CN,,g,401 01 003 Value,Count,,PABST BREWING CO,PABST 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,18781-6,12.99,u,_022100000742,BEER PRODUCT GRPS-idc,PBC16Z6P  pabst 6p 16z cn fmly,Beer Type-***,Value,Brand-***,PABST,Flavor Type-***,Beer,IKB KEY (POG)-***,10713,Manufacturer-***,PABST BREWING CO,Product Size-***,16oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23382,n,OLD STYLE 6PK 16z CN,,g,401 01 003 Value,Count,,PABST BREWING CO,OLD STYLE 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,23382-6,12.99,u,_073360117541,BEER PRODUCT GRPS-idc,OSALL  old style fmly,Beer Type-***,Value,Brand-***,OLD STYLE,Flavor Type-***,Beer,IKB KEY (POG)-***,12004,Manufacturer-***,PABST BREWING CO,Product Size-***,16oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23844,n,BART&J STRWBRY DAIQ 4PK 12z LN,,g,401 01 004 High End,Count,,E&J GALLO WINERY,BART&J STRWBRY DAIQ 12z LN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,12,,,,,,Alcohol,n,y,n,,,4-Each,4,Beer,23844-4,7.99,u,_085000001318,BEER PRODUCT GRPS-idc,Wine Authorized List Sept2010,Beer Type-***,Other,Brand-***,BARTLES & JAYMES,Flavor Type-***,Strawberry,IKB KEY (POG)-***,2876,IKB KEY (POG)-***,2493,Manufacturer-***,E&J GALLO WINERY,Product Size-***,Misc Liquor,Product Type-***,401 Wine Cooler,SMOKELESS TOBACCO-fwv,OHMAY,WINE PRODUCT GRPS-idc,B&J4P  bart&j 4p fmly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-Each,4,,,,u,_085000001301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24131,n,BART&J MARGARITA 4PK 12z LN,,g,401 01 004 High End,Count,,E&J GALLO WINERY,BART&J MARGARITA 12z LN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,12,,,,,,Alcohol,n,y,n,,,4-Each,4,Beer,24131-4,7.99,u,_085000001271,BEER PRODUCT GRPS-idc,Wine Authorized List Sept2010,Beer Type-***,Other,Brand-***,BARTLES & JAYMES,Flavor Type-***,Wine Cooler,IKB KEY (POG)-***,10726,Manufacturer-***,E&J GALLO WINERY,Product Size-***,12oz,Product Type-***,401 Wine Cooler,SMOKELESS TOBACCO-fwv,OHMAY,WINE PRODUCT GRPS-idc,B&J4P  bart&j 4p fmly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-Each,4,,,,u,_085000001264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24494,n,SEAGRAMS STRAW DAIQ 4PK 12z LN,,g,401 01 004 High End,Count,,NORTH AMERICAN BREWERIES,SEAGRAMS STRAW DAIQ 12z LN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,12,,,,,,Alcohol,n,y,n,,,4-Each,4,Beer,24494-4,5.39,u,_080432802540,BEER PRODUCT GRPS-idc,Wine Authorized List Sept2010,Beer Type-***,Other,Brand-***,SEAGRAM'S ESCAPES,Flavor Type-***,Wine Cooler,IKB KEY (POG)-***,2447,Manufacturer-***,NORTH AMERICAN BREWERIES,Product Size-***,Misc Liquor,Product Type-***,401 Wine Cooler,WINE PRODUCT GRPS-idc,SEAGR4P  seagrams 4p fmly,WINE PRODUCT GRPS-idc,SEAGR4P  seagram 4pk LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-Each,4,,,,u,_087000507333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-Each,4,,,,u,_087000001510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28289,n,NATURAL LT 6PK 16z CN,,g,401 01 003 Value,Count,,ANHEUSER BUSCH INBEV,NATURAL LT 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,28289-6,12.99,u,_018200000430,BEER PRODUCT GRPS-idc,NTC16Z6P  natural 6p 16z cn fm,Beer Type-***,Value,Brand-***,NATURAL,Flavor Type-***,Beer,IKB KEY (POG)-***,2738,Manufacturer-***,ANHEUSER BUSCH INBEV,Product Size-***,16oz,Product Type-***,401 Lt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30307,n,SEAGRAMS FUZZY NAVL 4PK 12z LN,,g,401 01 004 High End,Count,,NORTH AMERICAN BREWERIES,SEAGRAMS FUZZY NAVL 4PK 12z LN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,12,,,,,,Alcohol,n,y,n,,,4-Each,4,Beer,30307-4,5.39,u,_080432802281,Beer Type-***,Other,Brand-***,SEAGRAM'S ESCAPES,Flavor Type-***,Fuzzy Navel,IKB KEY (POG)-***,2983,Manufacturer-***,NORTH AMERICAN BREWERIES,Product Size-***,Misc Liquor,Product Type-***,401 Wine Cooler,WINE PRODUCT GRPS-idc,SEAGR4P  seagrams 4p fmly,WINE PRODUCT GRPS-idc,SEAGR4P  seagram 4pk LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-Each,4,,,,u,_087000507661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-Each,4,,,,u,_087000507678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30570,n,ODOULS N/A 6PK 12z CN,,g,401 01 005 Non Alc,Count,,ANHEUSER BUSCH INBEV,ODOULS N/A 12z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,12,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,30570-6,4.29,u,_018200001574,BEER PRODUCT GRPS-idc,ODC6P  odouls 6p 12p cn fmly,BEER PRODUCT GRPS-idc,ODOULS  odouls all fmly,Beer Type-***,Value,Brand-***,ODOULS NA,Flavor Type-***,Beer (Non-alcoholic),IKB KEY (POG)-***,3002,Manufacturer-***,ANHEUSER BUSCH INBEV,Product Size-***,12oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35427,n,COLT 45 4PK 16z CN,,g,401 01 003 Value,Count,,PABST BREWING CO,COLT 45 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,4-Each,4,Beer,35427-4,7.99,u,_071250000171,BEER PRODUCT GRPS-idc,CLTALL  colt fmly,Beer Type-***,Value,Brand-***,COLT 45,Flavor Type-***,Beer,IKB KEY (POG)-***,573045,Manufacturer-***,PABST BREWING CO,Product Size-***,Misc Liquor,Product Type-***,401 Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-Each,4,,,,u,_071250400018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38353,n,BUD ICE 6PK 16z CN,,g,401 01 003 Value,Count,,ANHEUSER BUSCH INBEV,BUD ICE 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,38353-6,12.99,u,_018200002434,Beer Category - ***,MultiPack Value,BEER PRODUCT GRPS-idc,BDC16Z6P  bud 6p 16z cn fmly,Beer Type-***,Premium,Brand-***,BUD ICE,Family -***,Bud Ice,Flavor Type-***,Beer,IKB KEY (POG)-***,2880,Manufacturer-***,ANHEUSER BUSCH INBEV,Product Size-***,16oz,Product Type-***,401 Ice,Product Type-***,MultiPack,RSU Unit Text -***,6-Pack,Segment - ***,Below Premium,Sub Segment -***,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42925,n,NATURAL ICE 6PK 16z CN,,g,401 01 003 Value,Count,,ANHEUSER BUSCH INBEV,NATURAL ICE 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,42925-6,12.99,u,_018200000782,BEER PRODUCT GRPS-idc,NTC16Z6P  natural 6p 16z cn fm,Beer Type-***,Value,Brand-***,NATURAL,Flavor Type-***,Beer,IKB KEY (POG)-***,2739,Manufacturer-***,ANHEUSER BUSCH INBEV,Product Size-***,16oz,Product Type-***,401 Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43946,n,OLD MILW 4PK 16z CN,,g,401 01 003 Value,Count,,PABST BREWING CO,OLD MILW 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,4-Each,4,Beer,43946-4,6.99,u,_052300004462,Beer Type-***,Value,Brand-***,OLD MILWAUKEE,Flavor Type-***,Beer,IKB KEY (POG)-***,12000,Manufacturer-***,PABST BREWING CO,Product Size-***,16oz,Product Type-***,401 Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44065,n,NATURAL ICE 6PK 12z CN,,g,401 01 003 Value,Count,,ANHEUSER BUSCH INBEV,NATURAL ICE 12z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,12,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,44065-6,12.99,u,_018200000676,BEER PRODUCT GRPS-idc,NTC6P  natural 6p 12z cn fmly,Beer Type-***,Value,Brand-***,NATURAL,Flavor Type-***,Beer,IKB KEY (POG)-***,2969,Manufacturer-***,ANHEUSER BUSCH INBEV,Product Size-***,12oz,Product Type-***,401 Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Each,6,,,,u,_018200009679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50754,n,GUINNESS PUB 4PK 14.9z CN,,g,401 01 004 High End,Count,,DIAGEO,GUINNESS PUB 14.9z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,14.9,,,,,,Alcohol,n,y,n,,,4-Each,4,Beer,50754-4,7.49,u,_083820123609,BEER PRODUCT GRPS-idc,GUIALL  guinness fmly,Beer Type-***,Craft Import,Brand-***,GUINNESS,Flavor Type-***,Beer,IKB KEY (POG)-***,559609,Manufacturer-***,DIAGEO,Product Size-***,Misc Liquor,Product Type-***,401 Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51626,n,MILW BEST ICE 6PK 12z CN,,g,401 01 003 Value,Count,,MILLERCOORS,MILW BEST ICE 12z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,12,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,51626-6,12.99,u,_034100006679,BEER PRODUCT GRPS-idc,MBC6P  milw bst 6p 12z cn fmly,Beer Type-***,Value,Brand-***,MILWAUKEES BEST,Flavor Type-***,Beer,IKB KEY (POG)-***,2648,Manufacturer-***,MILLERCOORS,Product Size-***,12oz,Product Type-***,401 Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56219,n,MILW BEST ICE 6PK 16z CN,,g,401 01 003 Value,Count,,MILLERCOORS,MILW BEST ICE 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,6-Each,6,Beer,56219-6,12.99,u,_034100303075,BEER PRODUCT GRPS-idc,MBC16Z6P  milw bst 6p16z cn fm,Beer Type-***,Value,Brand-***,MILWAUKEES BEST,Flavor Type-***,Beer,IKB KEY (POG)-***,2740,Manufacturer-***,MILLERCOORS,Product Size-***,16oz,Product Type-***,401 Ice,SMOKELESS TOBACCO-fwv,APR10KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Each,6,,,,u,_034100000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72394,n,ICEHOUSE 4PK 16z CN,,g,401 01 003 Value,Count,,MILLERCOORS,ICEHOUSE 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,4-Each,4,Beer,72394-4,3.59,u,_034100001605,BEER PRODUCT GRPS-idc,ICE4&6  icehse 4p&6p fmly,Beer Type-***,Value,Brand-***,ICE HOUSE,Flavor Type-***,Beer,IKB KEY (POG)-***,559602,Manufacturer-***,MILLERCOORS,Product Size-***,16oz,Product Type-***,401 Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85462,n,OLD ENGLISH 800 4PK 16z CN,,g,401 01 003 Value,Count,,MILLERCOORS,OLD ENGLISH 800 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,4-Each,4,Beer,85462-4,5.99,u,_034100006426,BEER PRODUCT GRPS-idc,OLDE4P  old english 4p fmly,Beer Type-***,Value,Brand-***,OLDE ENGLISH 800,Flavor Type-***,Beer,IKB KEY (POG)-***,11994,Manufacturer-***,MILLERCOORS,,,Product Size-***,16oz,Product Type-***,401 Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-Each,4,,,,u,_034100006242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168823,n,MILW BEST ICE 4PK 16z CN,,g,401 01 003 Value,Count,,MILLERCOORS,MILW BEST ICE 16z CN,Use Category Setting,y,y,n,n,n,,,Each,Each,Each,1,Volume,Fl. Ounce,16,,,,,,Alcohol,n,y,n,,,4-Each,4,Beer,168823-4,4.99,u,_034100001629,BEER PRODUCT GRPS-idc,MBC16Z4P milw best 4p 16z cn,Beer Type-***,Value,Brand-***,MILWAUKEES BEST,Flavor Type-***,Beer,IKB KEY (POG)-***,168823,Manufacturer-***,MILLERCOORS,Product Size-***,16oz,Product Type-***,401 Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
