06-27-19T11:47:53: Start Log
06-27-19T11:47:53: Processing File: Retail Item-401 Beer & Wine_01.xlsx
06-27-19T11:47:57: Item Rows: 10, External Id: 1120932
06-27-19T11:47:58: Item Rows: 20, External Id: 38000952
06-27-19T11:47:59: Item Rows: 30, External Id: 38000963
06-27-19T11:48:00: Item Rows: 40, External Id: 38000974
06-27-19T11:48:00: Item Rows: 50, External Id: 38000984
06-27-19T11:48:03: Item Rows: 60, External Id: 38000994
06-27-19T11:48:04: Item Rows: 70, External Id: 38001004
06-27-19T11:48:06: Item Rows: 80, External Id: 38001048
06-27-19T11:48:06: Item Rows: 90, External Id: 38001015
06-27-19T11:48:08: Item Rows: 100, External Id: 38001062
06-27-19T11:48:09: Item Rows: 110, External Id: 38001069
06-27-19T11:48:11: Item Rows: 120, External Id: 38001028
06-27-19T11:48:13: Item Rows: 130, External Id: 38001080
06-27-19T11:48:15: Item Rows: 140, External Id: 38001040
06-27-19T11:48:16: Item Rows: 150, External Id: 1122659
06-27-19T11:48:18: Item Rows: 160, External Id: 37002878
06-27-19T11:48:21: Item Rows: 170, External Id: 37002950
06-27-19T11:48:22: Item Rows: 180, External Id: 1124140
06-27-19T11:48:22: Finished File: Retail Item-401 Beer & Wine_01.xlsx
06-27-19T11:48:22: File created in final csv folder: Retail Item-401 Beer & Wine_01.csv
06-27-19T11:48:22: ...
06-27-19T11:48:22: Processing File: Retail Item-601 General Merchan_01.xlsx
06-27-19T11:48:27: Item Rows: 10, External Id: 1120902
06-27-19T11:48:28: Item Rows: 20, External Id: 37002487
06-27-19T11:48:30: Item Rows: 30, External Id: 38000158
06-27-19T11:48:31: Item Rows: 40, External Id: 38000088
06-27-19T11:48:32: Item Rows: 50, External Id: 38000334
06-27-19T11:48:33: Item Rows: 60, External Id: 38000035
06-27-19T11:48:34: Item Rows: 70, External Id: 38000268
06-27-19T11:48:35: Item Rows: 80, External Id: 38000141
06-27-19T11:48:36: Item Rows: 90, External Id: 38000114
06-27-19T11:48:37: Item Rows: 100, External Id: 38000119
06-27-19T11:48:38: Item Rows: 110, External Id: 38000177
06-27-19T11:48:39: Item Rows: 120, External Id: 38000344
06-27-19T11:48:40: Item Rows: 130, External Id: 38000183
06-27-19T11:48:41: Item Rows: 140, External Id: 38000350
06-27-19T11:48:42: Item Rows: 150, External Id: 38000301
06-27-19T11:48:43: Item Rows: 160, External Id: 38000496
06-27-19T11:48:44: Item Rows: 170, External Id: 38000565
06-27-19T11:48:45: Item Rows: 180, External Id: 38000572
06-27-19T11:48:46: Item Rows: 190, External Id: 38000375
06-27-19T11:48:46: Item Rows: 200, External Id: 38000584
06-27-19T11:48:47: Item Rows: 210, External Id: 38000523
06-27-19T11:48:48: Item Rows: 220, External Id: 38000125
06-27-19T11:48:49: Item Rows: 230, External Id: 38000547
06-27-19T11:48:50: Item Rows: 240, External Id: 38000203
06-27-19T11:48:52: Item Rows: 250, External Id: 38000644
06-27-19T11:48:53: Item Rows: 260, External Id: 38000653
06-27-19T11:48:54: Item Rows: 270, External Id: 38000611
06-27-19T11:48:55: Item Rows: 280, External Id: 38000625
06-27-19T11:48:57: Item Rows: 290, External Id: 38000637
06-27-19T11:48:58: Item Rows: 300, External Id: 38000439
06-27-19T11:48:59: Item Rows: 310, External Id: 38000447
06-27-19T11:49:00: Item Rows: 320, External Id: 38000453
06-27-19T11:49:01: Item Rows: 330, External Id: 38000705
06-27-19T11:49:02: Item Rows: 340, External Id: 38000468
06-27-19T11:49:02: Item Rows: 350, External Id: 38000789
06-27-19T11:49:03: Item Rows: 360, External Id: 38000803
06-27-19T11:49:04: Item Rows: 370, External Id: 38000822
06-27-19T11:49:04: Item Rows: 380, External Id: 38000741
06-27-19T11:49:05: Item Rows: 390, External Id: 38000885
06-27-19T11:49:06: Item Rows: 400, External Id: 38000890
06-27-19T11:49:07: Item Rows: 410, External Id: 38000774
06-27-19T11:49:08: Item Rows: 420, External Id: 38001109
06-27-19T11:49:08: Item Rows: 430, External Id: 38001211
06-27-19T11:49:09: Item Rows: 440, External Id: 38001222
06-27-19T11:49:10: Item Rows: 450, External Id: 38001121
06-27-19T11:49:11: Item Rows: 460, External Id: 38001240
06-27-19T11:49:11: Item Rows: 470, External Id: 38001139
06-27-19T11:49:12: Item Rows: 480, External Id: 38000830
06-27-19T11:49:13: Item Rows: 490, External Id: 38001245
06-27-19T11:49:14: Item Rows: 500, External Id: 38000872
06-27-19T11:49:15: Item Rows: 510, External Id: 38001577
06-27-19T11:49:15: Item Rows: 520, External Id: 38001587
06-27-19T11:49:16: Item Rows: 530, External Id: 38001438
06-27-19T11:49:18: Item Rows: 540, External Id: 38000727
06-27-19T11:49:21: Item Rows: 550, External Id: 38001606
06-27-19T11:49:21: Item Rows: 560, External Id: 38001413
06-27-19T11:49:22: Item Rows: 570, External Id: 38001422
06-27-19T11:49:24: Item Rows: 580, External Id: 38001431
06-27-19T11:49:25: Item Rows: 590, External Id: 38001532
06-27-19T11:49:25: Item Rows: 600, External Id: 38001333
06-27-19T11:49:26: Item Rows: 610, External Id: 38001339
06-27-19T11:49:27: Item Rows: 620, External Id: 38001344
06-27-19T11:49:28: Item Rows: 630, External Id: 38001351
06-27-19T11:49:28: Item Rows: 640, External Id: 38001278
06-27-19T11:49:29: Item Rows: 650, External Id: 38001361
06-27-19T11:49:30: Item Rows: 660, External Id: 38001377
06-27-19T11:49:31: Item Rows: 670, External Id: 38001311
06-27-19T11:49:31: Item Rows: 680, External Id: 38001455
06-27-19T11:49:32: Item Rows: 690, External Id: 38001470
06-27-19T11:49:33: Item Rows: 700, External Id: 38001490
06-27-19T11:49:34: Item Rows: 710, External Id: 1122644
06-27-19T11:49:34: Item Rows: 720, External Id: 38001646
06-27-19T11:49:35: Item Rows: 730, External Id: 38001667
06-27-19T11:49:36: Item Rows: 740, External Id: 1122840
06-27-19T11:49:37: Item Rows: 750, External Id: 1123106
06-27-19T11:49:37: Item Rows: 760, External Id: 38001916
06-27-19T11:49:38: Item Rows: 770, External Id: 37002683
06-27-19T11:49:39: Item Rows: 780, External Id: 37002696
06-27-19T11:49:40: Item Rows: 790, External Id: 37002709
06-27-19T11:49:41: Item Rows: 800, External Id: 37002717
06-27-19T11:49:42: Item Rows: 810, External Id: 37002729
06-27-19T11:49:44: Item Rows: 820, External Id: 37002738
06-27-19T11:49:45: Item Rows: 830, External Id: 37002847
06-27-19T11:49:46: Item Rows: 840, External Id: 37002771
