06-27-19T14:23:40: Start Log
06-27-19T14:23:40: Processing File: Retail Item-401 Beer & Wine_01.xlsx
06-27-19T14:23:42: Item Rows: 10, External Id: 1120932
06-27-19T14:23:43: Item Rows: 20, External Id: 38000952
06-27-19T14:23:43: Item Rows: 30, External Id: 38000963
06-27-19T14:23:43: Item Rows: 40, External Id: 38000974
06-27-19T14:23:44: Item Rows: 50, External Id: 38000984
06-27-19T14:23:44: Item Rows: 60, External Id: 38000994
06-27-19T14:23:45: Item Rows: 70, External Id: 38001004
06-27-19T14:23:45: Item Rows: 80, External Id: 38001048
06-27-19T14:23:45: Item Rows: 90, External Id: 38001015
06-27-19T14:23:46: Item Rows: 100, External Id: 38001062
06-27-19T14:23:46: Item Rows: 110, External Id: 38001069
06-27-19T14:23:46: Item Rows: 120, External Id: 38001028
06-27-19T14:23:47: Item Rows: 130, External Id: 38001080
06-27-19T14:23:47: Item Rows: 140, External Id: 38001040
06-27-19T14:23:48: Item Rows: 150, External Id: 1122659
06-27-19T14:23:48: Item Rows: 160, External Id: 37002878
06-27-19T14:23:48: Item Rows: 170, External Id: 37002950
06-27-19T14:23:49: Item Rows: 180, External Id: 1124140
06-27-19T14:23:49: Finished File: Retail Item-401 Beer & Wine_01.xlsx
06-27-19T14:23:49: File created in final csv folder: Retail Item-401 Beer & Wine_01.csv
06-27-19T14:23:49: ...
06-27-19T14:23:49: Processing File: Retail Item-601 General Merchan_01.xlsx
06-27-19T14:23:52: Item Rows: 10, External Id: 1120902
06-27-19T14:23:52: Item Rows: 20, External Id: 37002487
06-27-19T14:23:52: Item Rows: 30, External Id: 38000158
06-27-19T14:23:53: Item Rows: 40, External Id: 38000088
06-27-19T14:23:53: Item Rows: 50, External Id: 38000334
06-27-19T14:23:54: Item Rows: 60, External Id: 38000035
06-27-19T14:23:54: Item Rows: 70, External Id: 38000268
06-27-19T14:23:55: Item Rows: 80, External Id: 38000141
06-27-19T14:23:55: Item Rows: 90, External Id: 38000114
06-27-19T14:23:56: Item Rows: 100, External Id: 38000119
06-27-19T14:23:56: Item Rows: 110, External Id: 38000177
06-27-19T14:23:57: Item Rows: 120, External Id: 38000344
06-27-19T14:23:57: Item Rows: 130, External Id: 38000183
06-27-19T14:23:58: Item Rows: 140, External Id: 38000350
06-27-19T14:23:58: Item Rows: 150, External Id: 38000301
06-27-19T14:23:59: Item Rows: 160, External Id: 38000496
06-27-19T14:23:59: Item Rows: 170, External Id: 38000565
06-27-19T14:23:59: Item Rows: 180, External Id: 38000572
06-27-19T14:24:00: Item Rows: 190, External Id: 38000375
06-27-19T14:24:00: Item Rows: 200, External Id: 38000584
06-27-19T14:24:01: Item Rows: 210, External Id: 38000523
06-27-19T14:24:01: Item Rows: 220, External Id: 38000125
06-27-19T14:24:02: Item Rows: 230, External Id: 38000547
06-27-19T14:24:02: Item Rows: 240, External Id: 38000203
06-27-19T14:24:03: Item Rows: 250, External Id: 38000644
06-27-19T14:24:03: Item Rows: 260, External Id: 38000653
06-27-19T14:24:04: Item Rows: 270, External Id: 38000611
