09-10-19T20:54:38: Start Log
09-10-19T20:54:38: Processing File: Retail Item Fix Missing Attributes (Test) 09-10-2019.xlsx
09-10-19T20:54:39: Item Rows: 10, External Id: 1097744
09-10-19T20:54:39: Finished File: Retail Item Fix Missing Attributes (Test) 09-10-2019.xlsx
09-10-19T20:54:39: File created in final csv folder: Retail Item Fix Missing Attributes (Test) 09-10-2019.csv
09-10-19T20:54:39: ...
09-10-19T20:54:39: Processing File: Retail Item Fix Missing Attributes (Test2) 09-10-2019.xlsx
09-10-19T20:54:41: Item Rows: 10, External Id: 1097744
09-10-19T20:54:41: Finished File: Retail Item Fix Missing Attributes (Test2) 09-10-2019.xlsx
09-10-19T20:54:41: File created in final csv folder: Retail Item Fix Missing Attributes (Test2) 09-10-2019.csv
09-10-19T20:54:41: ...
09-10-19T20:54:41: Processing File: Retail Item Fix Missing Attributes 09-10-2019.xlsx
09-10-19T20:54:42: Item Rows: 10, External Id: 10054
09-10-19T20:54:42: Item Rows: 20, External Id: 10062
09-10-19T20:54:42: Item Rows: 30, External Id: 10073
09-10-19T20:54:42: Item Rows: 40, External Id: 10079
09-10-19T20:54:43: Item Rows: 50, External Id: 10083
09-10-19T20:54:43: Item Rows: 60, External Id: 10086
09-10-19T20:54:43: Item Rows: 70, External Id: 10089
09-10-19T20:54:43: Item Rows: 80, External Id: 10092
09-10-19T20:54:43: Item Rows: 90, External Id: 10102
09-10-19T20:54:43: Item Rows: 100, External Id: 10109
09-10-19T20:54:43: Item Rows: 110, External Id: 101132
09-10-19T20:54:43: Item Rows: 120, External Id: 10117
09-10-19T20:54:44: Item Rows: 130, External Id: 10122
09-10-19T20:54:44: Item Rows: 140, External Id: 10132
09-10-19T20:54:44: Item Rows: 150, External Id: 10142
09-10-19T20:54:44: Item Rows: 160, External Id: 101531
09-10-19T20:54:44: Item Rows: 170, External Id: 101544
09-10-19T20:54:44: Item Rows: 180, External Id: 10160
09-10-19T20:54:44: Item Rows: 190, External Id: 10164
09-10-19T20:54:44: Item Rows: 200, External Id: 108103
09-10-19T20:54:45: Item Rows: 210, External Id: 109602
09-10-19T20:54:45: Item Rows: 220, External Id: 10177
09-10-19T20:54:45: Item Rows: 230, External Id: 10181
09-10-19T20:54:45: Item Rows: 240, External Id: 10191
09-10-19T20:54:45: Item Rows: 250, External Id: 10201
09-10-19T20:54:45: Item Rows: 260, External Id: 10205
09-10-19T20:54:45: Item Rows: 270, External Id: 10210
09-10-19T20:54:45: Item Rows: 280, External Id: 10213
09-10-19T20:54:46: Item Rows: 290, External Id: 10247
09-10-19T20:54:46: Item Rows: 300, External Id: 10276
09-10-19T20:54:46: Item Rows: 310, External Id: 10421
09-10-19T20:54:46: Item Rows: 320, External Id: 10427
09-10-19T20:54:46: Item Rows: 330, External Id: 113733
09-10-19T20:54:46: Item Rows: 340, External Id: 123705
09-10-19T20:54:46: Item Rows: 350, External Id: 120387
09-10-19T20:54:47: Item Rows: 360, External Id: 126197
09-10-19T20:54:47: Item Rows: 370, External Id: 13442
09-10-19T20:54:47: Item Rows: 380, External Id: 13471
09-10-19T20:54:47: Item Rows: 390, External Id: 13487
09-10-19T20:54:47: Item Rows: 400, External Id: 13520
09-10-19T20:54:47: Item Rows: 410, External Id: 13531
09-10-19T20:54:47: Item Rows: 420, External Id: 13899
09-10-19T20:54:47: Item Rows: 430, External Id: 13908
09-10-19T20:54:47: Item Rows: 440, External Id: 13928
09-10-19T20:54:48: Item Rows: 450, External Id: 139598
09-10-19T20:54:48: Item Rows: 460, External Id: 14089
09-10-19T20:54:48: Item Rows: 470, External Id: 14094
09-10-19T20:54:48: Item Rows: 480, External Id: 141300
09-10-19T20:54:48: Item Rows: 490, External Id: 14239
09-10-19T20:54:48: Item Rows: 500, External Id: 14521
09-10-19T20:54:48: Item Rows: 510, External Id: 14544
