ItemExternalID,PurgeFlag,ItemName,ItemDescription,SoldAs,Category,BaseUOMClass,ReportedInUOM,Manufacturer,SKUNumber,Taxabililty,Active,Track,ExpenseUponReceiving,AllowFractionalQuantities,SetVarianceToZero,WasteTolerance,MissingTolerance,DefaultAdjustmentUOM,DefaultTransferUOM,ConvertFromUOMName1,ConvertFromUOMQty1,ConvertToUOMClass1,ConvertToUOMName1,ConvertToUOMQty1,ConvertFromUOMName2,ConvertFromUOMQty2,ConvertToUOMClass2,ConvertToUOMName2,ConvertToUOMQty2,RetailStrategy,PrompForQtyAtPOS,AutoQueueShelfLabel,RequiresSwipeAtPos,CreditCategoryCode,ShelfLabelUOM,PackName,PackQty,RetailLevelGroup,PackExternalId,ListPrice,BarcodeType,BarcodeNumber,attribute1,attribute_value1,attribute2,attribute_value2,attribute3,attribute_value3,attribute4,attribute_value4,attribute5,attribute_value5,attribute6,attribute_value6,attribute7,attribute_value7,attribute8,attribute_value8,attribute9,attribute_value9,attribute10,attribute_value10,attribute11,attribute_value11,attribute12,attribute_value12,attribute13,attribute_value13,attribute14,attribute_value14,attribute15,attribute_value15,attribute16,attribute_value16,attribute17,attribute_value17,attribute18,attribute_value18,attribute19,attribute_value19,attribute20,attribute_value20,attribute21,attribute_value21,attribute22,attribute_value22,attribute23,attribute_value23,attribute24,attribute_value24,attribute25,attribute_value25,attribute26,attribute_value26,attribute27,attribute_value27,attribute28,attribute_value28,attribute29,attribute_value29,attribute30,attribute_value30,group_name1,group_name2,group_name3,group_name4,group_name5,group_name6,group_name7,group_name8,group_name9,group_name10
1125371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Each,12,401 Misc Liquor,1125371-12,88.88,u,_089000515998,Brand-***,99 SCHNAPPS,Flavor Type-***,Blackberry,Manufacturer-***,Sazerac Co Inc,Product Size-***,50ml,Product Type-***,401 Liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125376,n,FOUR LOKO SOUR BLUE RAZZ 24Z CN,,g,401 05J 000 Single,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,Each,1,401 Beer Single Serve,1125376-1,25.88,u,_849806002272,Brand-***,Four Loko,Flavor Type-***,Blue Raspberry,Manufacturer-***,Phusion Projects LLC,Product Size-***,24oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125384,n,NATURAL LT NATURDAYS 25Z CN,,g,401 01J 000 Single,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,Each,1,401 Beer Single Serve,1125384-1,5.99,u,_018200260155,Brand-***,NATURDAYS,Flavor Type-***,Beer,Manufacturer-***,Anheuser-Busch InBev,Product Size-***,25oz,Product Type-***,Single Serve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125385,n,NATURAL LT SELTZER ALOHA BEACHES 25Z CN,,g,401 01J 000 Single,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,Each,1,401 Beer Single Serve,1125385-1,5.99,u,_018200260322,Brand-***,NATURAL LIGHT,Flavor Type-***,Beer,Manufacturer-***,Anheuser-Busch InBev,Product Size-***,25oz,Product Type-***,Single Serve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125390,n,NATURAL LT SELTZER CATALINA LIME 25Z CN,,g,401 01J 000 Single,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,Each,1,401 Beer Single Serve,1125390-1,5.99,u,_018200260315,Brand-***,NATURAL LIGHT,Flavor Type-***,Beer,Manufacturer-***,Anheuser-Busch InBev,Product Size-***,25oz,Product Type-***,Single Serve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125391,n,DESCHUTES SSL 6PK 12Z LN,,g,401 01B 000 6 Pack,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,6-Each,6,401 Beer 10-Pack,1125391-6,13.99,u,_763176800064,Brand-***,Deschutes,Flavor Type-***,Beer,Product Size-***,12oz,Product Size-***,6pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38002010,n,H. WALKER PEPPERMINT SCHNAPPS 375ML,,g,401 04A 000 Liquor,Count,,Pernod Ricard USA,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Misc,n,y,n,,,Each,1,401 Misc Liquor,38002010-1,88.88,u,_089540145402,Brand-***,HIRAM WALKER,Flavor Type-***,Peppermint,Manufacturer-***,Pernod Ricard USA,Product Size-***,375ml,Product Type-***,401 Liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38002011,n,H. WALKER PEPPRMNT SCHNAPPS 90PRF 375ML,,g,401 04A 000 Liquor,Count,,Pernod Ricard USA,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Misc,n,y,n,,,Each,1,401 Misc Liquor,38002011-1,88.88,u,_089540002743,Brand-***,HIRAM WALKER,Flavor Type-***,Peppermint,Manufacturer-***,Pernod Ricard USA,Product Size-***,375ml,Product Type-***,401 Liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125418,n,BLACK VELVET 50ML,,g,401 04A 000 Liquor,Count,,Constellation Brands,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Misc,n,y,n,,,Each,1,401 Misc Liquor,1125418-1,88.88,u,_088100134597,Brand-***,Black Velvet,Flavor Type-***,Whiskey,Manufacturer-***,Constellation Brands,Manufacturer-***,Constellation,Product Size-***,50ml,Product Type-***,401 Liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Each,12,401 Misc Liquor,1125418-12,88.88,u,_088100134597,Brand-***,Black Velvet,Flavor Type-***,Whiskey,Manufacturer-***,Constellation Brands,Manufacturer-***,Constellation,Product Size-***,50ml,Product Type-***,401 Liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125421,n,H. WALKER PEPPRMNT SCHNAPPS 90PRF 50ML,,g,401 04A 000 Liquor,Count,,Pernod Ricard USA,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Misc,n,y,n,,,Each,1,401 Misc Liquor,1125421-1,88.88,u,_089540138695,Flavor Type-***,Peppermint,Manufacturer-***,H. Walker,Manufacturer-***,Pernod Ricard USA,Product Size-***,50ml,Product Type-***,401 Liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Each,12,401 Misc Liquor,1125421-12,88.88,u,_089540138695,Flavor Type-***,Peppermint,Manufacturer-***,H. Walker,Manufacturer-***,Pernod Ricard USA,Product Size-***,12pk,Product Type-***,401 Liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125422,n,H. WALKER PEPPRMNT SCHNAPPS 60PRF 50ML,,g,401 04A 000 Liquor,Count,,Pernod Ricard USA,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Misc,n,y,n,,,Each,1,401 Misc Liquor,1125422-1,88.88,u,_089540129914,Flavor Type-***,Peppermint,Manufacturer-***,H. Walker,Manufacturer-***,Pernod Ricard USA,Product Size-***,50ml,Product Type-***,401 Liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Each,12,401 Misc Liquor,1125422-12,88.88,u,_089540129914,Flavor Type-***,Peppermint,Manufacturer-***,H. Walker,Manufacturer-***,Pernod Ricard USA,Product Size-***,12pk,Product Type-***,401 Liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37003391,n,BOSQUE SCOTIA 6PK 12Z CN,,g,401 01B 000 6 Pack,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,6-Each,6,401 Beer 6-Pack,37003391-6,9.99,u,_818032020015,Brand-***,401 BOSQUE,Flavor Type-***,Beer,Manufacturer-***,401 BOSQUE,Product Size-***,12oz,Product Size-***,6pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125424,n,SAUZA HORNITOS REPOSADO 375ML,,g,401 04A 000 Liquor,Count,,Jim Beam 401,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Misc,n,y,n,,,Each,1,401 Misc Liquor,1125424-1,88.88,u,_080686835035,Brand-***,Hornitos,Flavor Type-***,Tequila,Manufacturer-***,Jim Beam,Product Size-***,375ml,Product Type-***,401 Liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125425,n,NATURAL LT SLTZR ALOHA BEACHES 12PK 12Z CN,,g,401 01D 000 12 Pack,Count,,Anheuser Busch,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,12-Each,12,401 Beer 12-Pack,1125425-12,88.88,u,_018200201790,Brand-***,NATURAL LIGHT,Flavor Type-***,Beer,Manufacturer-***,Anheuser Busch,Product Size-***,12oz,Product Size-***,12pk,Product Type-***,401 Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125427,n,NATURAL LT SLTZR ALOHA BEACHES 24PK 12Z CN,,g,401 01H 000 24 Pack,Count,,Anheuser Busch,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,24-Each,24,401 Beer 24-Pack,1125427-24,88.88,u,_018200286100,Brand-***,NATURAL LIGHT,Flavor Type-***,Beer,Manufacturer-***,Anheuser Busch,Product Size-***,12oz,Product Size-***,24pk,Product Type-***,401 Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125431,n,NATURAL LT SLTZR CATALINA LIME 12PK 12Z CN,,g,401 01D 000 12 Pack,Count,,Anheuser Busch,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,12-Each,12,401 Beer 12-Pack,1125431-12,88.88,u,_018200201806,Brand-***,NATURAL LIGHT,Flavor Type-***,Beer,Manufacturer-***,Anheuser Busch,Product Size-***,12oz,Product Size-***,12pk,Product Type-***,401 Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125432,n,NATURAL LT SLTZR CATALINA LIME 24PK 12Z CN,,g,401 01H 000 24 Pack,Count,,Anheuser Busch,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,24-Each,24,401 Beer 24-Pack,1125432-24,88.88,u,_018200286094,Brand-***,NATURAL LIGHT,Flavor Type-***,Beer,Manufacturer-***,Anheuser Busch,Product Size-***,12oz,Product Size-***,24pk,Product Type-***,401 Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125513,n,PARROT BAY COCONUT RUM 50ML,,g,401 04A 000 Liquor,Count,,Sazerac Co Inc,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Misc,n,y,n,,,Each,1,401 Misc Liquor,1125513-1,88.88,u,_087000202061,Brand-***,401 Parrot Bay,Brand-***,Parrot Bay,Flavor Type-***,Rum,Manufacturer-***,Sazerac Co Inc,Product Size-***,50ml,Product Type-***,401 Liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Each,10,401 Misc Liquor,1125513-10,88.88,u,_087000202061,Brand-***,401 Parrot Bay,Brand-***,Parrot Bay,Flavor Type-***,Rum,Manufacturer-***,Sazerac Co Inc,Product Size-***,10pk,Product Type-***,401 Liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125518,n,RUSH RIVER SCENIC PALE ALE 6PK 12Z LN,,g,401 01B 000 6 Pack,Count,,,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,6-Each,6,401 Beer 6-Pack,1125518-6,13.99,u,_638865853242,Flavor Type-***,Beer,Manufacturer-***,RUSH RIVER,Product Size-***,12oz,Product Size-***,6pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125521,n,SAINT ARCHER GOLD 12PK 12Z CN,,g,401 01D 000 12 Pack,Count,,MillerCoors,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,12-Each,12,401 Beer 12-Pack,1125521-12,88.88,u,_857775007297,Brand-***,SAINT ARCHER GOLD,Flavor Type-***,Beer,Manufacturer-***,MillerCoors,Product Size-***,12oz,Product Size-***,12pk,Product Type-***,401 Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125522,n,SIERRA NAVADA TORPEDO IPA 6PK 12Z CN,,g,401 01B 000 6 Pack,Count,,Anheuser Busch,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,6-Each,6,401 Beer 6-Pack,1125522-6,88.88,u,_083783535426,Brand-***,SIERRA NEVADA PALE ALE,Manufacturer-***,Anheuser Busch,Product Size-***,12oz,Product Size-***,6pk,Product Type-***,401 Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125524,n,SIERRA NAVADA PALE ALE 6PK 12Z CN,,g,401 01B 000 6 Pack,Count,,Anheuser Busch,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,6-Each,6,401 Beer 6-Pack,1125524-6,88.88,u,_083783535419,Brand-***,Sierra Nevada,Manufacturer-***,Anheuser Busch,Product Size-***,12oz,Product Size-***,6pk,Product Type-***,401 Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125537,n,WILD TURKEY WHISKEY 101 50ML,,g,401 04A 000 Liquor,Count,,Wild Turkey 401,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Misc,n,y,n,,,Each,1,401 Misc Liquor,1125537-1,88.88,u,_721059895002,Brand-***,Whiskey,Brand-***,Wild Turkey,Flavor Type-***,Whiskey,Manufacturer-***,Wild Turkey 401,Product Size-***,50ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125538,n,EVAN WILLIAMS BLACK 750ML,,g,401 04A 000 Liquor,Count,,401 Heaven Hill Distillery,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Misc,n,y,n,,,Each,1,401 Misc Liquor,1125538-1,88.88,u,_096749021345,Flavor Type-***,Whiskey,Manufacturer-***,Heaven Hill Distillery,Product Size-***,750ml,Product Type-***,401 Liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125539,n,SAUZA GOLD 50ML,,g,401 04A 000 Liquor,Count,,Jim Beam 401,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Misc,n,y,n,,,Each,1,401 Misc Liquor,1125539-1,88.88,u,_080686831907,Brand-***,Tequilla,Flavor Type-***,Tequila,Manufacturer-***,Jim Beam,Product Size-***,50ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125541,n,TRULY PINEAPPLE 24Z CN,,g,401 01J 000 Single,Count,,Truly,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,Each,1,401 Beer Single Serve,1125541-1,88.88,u,_087692009702,Brand-***,TRULY,Manufacturer-***,Truly,Product Size-***,24oz,Product Size-***,SINGLE,Product Type-***,401 Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125542,n,TRULY WILD BERRY 24Z CN,,g,401 01J 000 Single,Count,,Truly,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,Each,1,401 Beer Single Serve,1125542-1,88.88,u,_087692009511,Brand-***,TRULY,Manufacturer-***,Truly,Product Size-***,24oz,Product Size-***,SINGLE,Product Type-***,401 Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125546,n,HEINEKEN 8PK 16Z LN ALUM,,g,401 01C 000 8 Pack,Count,,Heineken 401,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,8-Each,8,401 Beer 8-Pack,1125546-8,88.88,u,_072890005984,Brand-***,Heineken,Flavor Type-***,Beer,Manufacturer-***,Heineken,Product Size-***,16oz,Product Size-***,8pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125547,n,SHINER LIGHT BLONDE 12PK 12Z LN,,g,401 01D 000 12 Pack,Count,,Shiner 401,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,12-Each,12,401 Beer 12-Pack,1125547-12,88.88,u,_088573433326,Brand-***,SHINER BOCK,Flavor Type-***,Beer,Product Size-***,12oz,Product Size-***,12pk,Product Type-***,401 Lt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125549,n,CORONA EXTRA LAGER 12PK 7Z LN,,g,401 01D 000 12 Pack,Count,,Corona 401,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,12-Each,12,401 Beer 12-Pack,1125549-12,88.88,u,_033544950340,Brand-***,CORONA EXTRA,Flavor Type-***,Beer,Product Size-***,12pk,Product Size-***,7oz,Product Type-***,401 Lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125551,n,REVOLVER BLOOD & HONEY 6PK 12Z LN,,g,401 01B 000 6 Pack,Count,,MillerCoors,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,6-Each,6,401 Beer 6-Pack,1125551-6,88.88,u,_859794004158,Brand,REVOLVER,Flavor Type-***,Beer,Manufacturer-***,401 MILLERCOORS,Manufacturer-***,MillerCoors,Product Size-***,12oz,Product Size-***,6pk,Product Type-***,401 Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125553,n,SHINER FAMILY REUNION VARIETY 6P 12Z LN,,g,401 01B 000 6 Pack,Count,,Shiner 401,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,401 Beer,n,y,n,,,6-Each,6,401 Beer 6-Pack,1125553-6,88.88,u,_088573700022,Brand-***,SHINER BOCK,Flavor Type-***,Beer,Product Size-***,12oz,Product Size-***,6pk,Product Type-***,401 Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
