08-10-18T21:55:27: Start Log
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:28: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:29: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:30: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:31: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:32: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:33: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:34: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:35: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:36: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:37: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:38: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
08-10-18T21:55:39: Starting BU: 0009159-Columbus~OH
