999,999,1000761,6,2019-04-24 00:00:01
999,999,1000762,11,2019-04-24 00:00:01
999,999,1000773,0,2019-04-24 00:00:01
999,999,1000785,6,2019-04-24 00:00:01
999,999,1000809,24,2019-04-24 00:00:01
999,999,1000818,0,2019-04-24 00:00:01
999,999,1000840,0,2019-04-24 00:00:01
999,999,1000843,0,2019-04-24 00:00:01
999,999,1000845,0,2019-04-24 00:00:01
999,999,1000846,0,2019-04-24 00:00:01
999,999,1000851,8,2019-04-24 00:00:01
999,999,1000873,0,2019-04-24 00:00:01
999,999,1000874,5,2019-04-24 00:00:01
999,999,1000876,5,2019-04-24 00:00:01
999,999,1000878,12,2019-04-24 00:00:01
999,999,1000879,0,2019-04-24 00:00:01
999,999,1000880,15,2019-04-24 00:00:01
999,999,1000881,0,2019-04-24 00:00:01
999,999,1000882,35,2019-04-24 00:00:01
999,999,1000887,0,2019-04-24 00:00:01
999,999,1000902,15,2019-04-24 00:00:01
999,999,1000968,10,2019-04-24 00:00:01
999,999,1000976,0,2019-04-24 00:00:01
999,999,1001001,0,2019-04-24 00:00:01
999,999,1001004,0,2019-04-24 00:00:01
999,999,1001025,0,2019-04-24 00:00:01
999,999,1001028,3,2019-04-24 00:00:01
999,999,1001034,3,2019-04-24 00:00:01
999,999,1001035,11,2019-04-24 00:00:01
999,999,1001040,11,2019-04-24 00:00:01
999,999,1001041,10,2019-04-24 00:00:01
999,999,1001043,9,2019-04-24 00:00:01
999,999,1001044,9,2019-04-24 00:00:01
999,999,1001051,5,2019-04-24 00:00:01
999,999,1001074,0,2019-04-24 00:00:01
999,999,1001085,0,2019-04-24 00:00:01
999,999,1001086,3,2019-04-24 00:00:01
999,999,1001091,31,2019-04-24 00:00:01
999,999,1001092,21,2019-04-24 00:00:01
999,999,1001094,13,2019-04-24 00:00:01
999,999,1001096,18,2019-04-24 00:00:01
999,999,1001108,0,2019-04-24 00:00:01
999,999,1001116,0,2019-04-24 00:00:01
999,999,1001118,20,2019-04-24 00:00:01
999,999,1001119,24,2019-04-24 00:00:01
999,999,1001121,29,2019-04-24 00:00:01
999,999,1001127,3,2019-04-24 00:00:01
999,999,1001141,0,2019-04-24 00:00:01
999,999,1001171,16,2019-04-24 00:00:01
999,999,1001177,27,2019-04-24 00:00:01
999,999,1001250,0,2019-04-24 00:00:01
999,999,1001304,3,2019-04-24 00:00:01
